ts,symbol,equity
2025-08-12 01:00:00+00:00,BTCUSD_1H,96998.22458793111
2025-08-12 03:00:00+00:00,BTCUSD_1H,97053.47922893112
2025-08-12 05:00:00+00:00,BTCUSD_1H,97065.95445793112
2025-08-12 06:00:00+00:00,BTCUSD_1H,97059.39981893111
2025-08-12 07:00:00+00:00,BTCUSD_1H,96996.27625193112
2025-08-12 08:00:00+00:00,BTCUSD_1H,97070.3718059311
2025-08-12 09:00:00+00:00,BTCUSD_1H,97239.92742593112
2025-08-12 10:00:00+00:00,BTCUSD_1H,97224.88240893111
2025-08-12 11:00:00+00:00,BTCUSD_1H,97202.83765893111
2025-08-12 13:00:00+00:00,BTCUSD_1H,97056.15399193112
2025-08-12 19:00:00+00:00,BTCUSD_1H,96914.99965925791
2025-08-12 20:00:00+00:00,BTCUSD_1H,97133.2479342579
2025-08-12 21:00:00+00:00,BTCUSD_1H,97012.5542352579
2025-08-12 22:00:00+00:00,BTCUSD_1H,97096.49362925791
2025-08-12 23:00:00+00:00,BTCUSD_1H,97106.06771825791
2025-08-13 00:00:00+00:00,BTCUSD_1H,96930.4327062579
2025-08-13 08:00:00+00:00,BTCUSD_1H,97079.6647962579
2025-08-13 09:00:00+00:00,BTCUSD_1H,97108.06528025791
2025-08-13 10:00:00+00:00,BTCUSD_1H,97262.3664972579
2025-08-13 11:00:00+00:00,BTCUSD_1H,97290.6750432579
2025-08-13 12:00:00+00:00,BTCUSD_1H,97181.3106132579
2025-08-13 13:00:00+00:00,BTCUSD_1H,97806.80661725791
2025-08-13 16:00:00+00:00,BTCUSD_1H,97665.29731925791
2025-08-13 17:00:00+00:00,BTCUSD_1H,97825.13571125791
2025-08-13 18:00:00+00:00,BTCUSD_1H,97750.2145992579
2025-08-13 19:00:00+00:00,BTCUSD_1H,98230.82885225791
2025-08-13 20:00:00+00:00,BTCUSD_1H,98303.1255522579
2025-08-13 21:00:00+00:00,BTCUSD_1H,98153.62600625791
2025-08-13 22:00:00+00:00,BTCUSD_1H,98317.8648852579
2025-08-13 23:00:00+00:00,BTCUSD_1H,98465.2665732579
2025-08-14 00:00:00+00:00,BTCUSD_1H,98691.20838725791
2025-08-14 01:00:00+00:00,BTCUSD_1H,98473.7583012579
2025-08-14 02:00:00+00:00,BTCUSD_1H,98610.4450332579
2025-08-14 03:00:00+00:00,BTCUSD_1H,98478.31759025791
2025-08-14 10:00:00+00:00,BTCUSD_1H,96865.0316983241
2025-08-14 11:00:00+00:00,BTCUSD_1H,96851.81023132411
2025-08-14 12:00:00+00:00,BTCUSD_1H,97718.0581003241
2025-08-14 13:00:00+00:00,BTCUSD_1H,97904.15055832411
2025-08-14 14:00:00+00:00,BTCUSD_1H,97739.0082773241
2025-08-14 15:00:00+00:00,BTCUSD_1H,97975.62666032411
2025-08-14 16:00:00+00:00,BTCUSD_1H,98135.3712433241
2025-08-14 17:00:00+00:00,BTCUSD_1H,98111.9908623241
2025-08-14 18:00:00+00:00,BTCUSD_1H,98034.7409593241
2025-08-14 19:00:00+00:00,BTCUSD_1H,98100.28207332411
2025-08-14 20:00:00+00:00,BTCUSD_1H,98120.4180493241
2025-08-14 21:00:00+00:00,BTCUSD_1H,98104.1174973241
2025-08-14 22:00:00+00:00,BTCUSD_1H,97944.24065832411
2025-08-14 23:00:00+00:00,BTCUSD_1H,97938.01636032411
2025-08-15 00:00:00+00:00,BTCUSD_1H,97980.7805113241
2025-08-15 13:00:00+00:00,BTCUSD_1H,98173.1964593241
2025-08-15 14:00:00+00:00,BTCUSD_1H,98325.0924753241
2025-08-15 15:00:00+00:00,BTCUSD_1H,98377.18894032411
2025-08-15 16:00:00+00:00,BTCUSD_1H,98340.5002993241
2025-08-15 17:00:00+00:00,BTCUSD_1H,98246.6316033241
2025-08-15 18:00:00+00:00,BTCUSD_1H,98419.8621653241
2025-08-15 19:00:00+00:00,BTCUSD_1H,98513.4415513241
2025-08-15 20:00:00+00:00,BTCUSD_1H,98368.5840343241
2025-08-15 21:00:00+00:00,BTCUSD_1H,98347.0965673241
2025-08-15 23:00:00+00:00,BTCUSD_1H,98331.8209993241
2025-08-16 03:00:00+00:00,BTCUSD_1H,98292.2020613241
2025-08-16 06:00:00+00:00,BTCUSD_1H,98310.7055023241
2025-08-16 09:00:00+00:00,BTCUSD_1H,98350.9691883241
2025-08-16 10:00:00+00:00,BTCUSD_1H,98314.08629632411
2025-08-16 11:00:00+00:00,BTCUSD_1H,98318.5334043241
2025-08-16 19:00:00+00:00,BTCUSD_1H,96815.00625042715
2025-08-16 20:00:00+00:00,BTCUSD_1H,96811.17635842715
2025-08-17 00:00:00+00:00,BTCUSD_1H,96765.04003648745
2025-08-17 03:00:00+00:00,BTCUSD_1H,96714.99583833369
2025-08-17 04:00:00+00:00,BTCUSD_1H,96881.0993583337
2025-08-17 05:00:00+00:00,BTCUSD_1H,96850.22669233369
2025-08-17 06:00:00+00:00,BTCUSD_1H,96817.91887833369
2025-08-17 07:00:00+00:00,BTCUSD_1H,96855.08836233368
2025-08-17 08:00:00+00:00,BTCUSD_1H,97007.63440433369
2025-08-17 09:00:00+00:00,BTCUSD_1H,96982.68915433368
2025-08-17 10:00:00+00:00,BTCUSD_1H,97006.26719233369
2025-08-17 11:00:00+00:00,BTCUSD_1H,96972.4945083337
2025-08-17 12:00:00+00:00,BTCUSD_1H,96909.32676633369
2025-08-17 13:00:00+00:00,BTCUSD_1H,97028.22750433368
2025-08-17 14:00:00+00:00,BTCUSD_1H,96906.15925033369
2025-08-17 15:00:00+00:00,BTCUSD_1H,96941.11656833369
2025-08-17 18:00:00+00:00,BTCUSD_1H,96665.02552341735
2025-08-17 19:00:00+00:00,BTCUSD_1H,96654.49154541735
2025-08-17 20:00:00+00:00,BTCUSD_1H,96647.60917641735
2025-08-17 23:00:00+00:00,BTCUSD_1H,96725.80632141735
