ts,symbol,tf,action,price,size,fee,pnl,reasons,reason
2025-07-02 16:00:00+00:00,BTCUSD_1H,1H,tp1,109422.600525,0.18752000000000002,20.518926050448,503.6125108134428,,take_profit_1R
2025-07-04 02:00:00+00:00,BTCUSD_1H,1H,enter_short,109153.57897199999,0.4577,49.959593095484394,0.0,2.0,
2025-07-05 19:00:00+00:00,BTCUSD_1H,1H,enter_long,108256.366448,0.4622,50.0360925722656,0.0,2.0,
2025-07-06 09:00:00+00:00,BTCUSD_1H,1H,enter_short,107811.918792,0.4634,49.9600431682128,0.0,2.0,
2025-07-06 12:00:00+00:00,BTCUSD_1H,1H,enter_long,108353.214194,0.4618,50.0375143147892,0.0,2.0,
2025-07-07 12:00:00+00:00,BTCUSD_1H,1H,enter_short,108280.290702,0.4614,49.960526129902796,0.0,2.0,
2025-07-08 07:00:00+00:00,BTCUSD_1H,1H,enter_long,108582.144333,0.4608,50.0346521086464,0.0,2.0,
2025-07-09 03:00:00+00:00,BTCUSD_1H,1H,enter_short,108302.89486799999,0.4613,49.9601254026084,0.0,2.0,
2025-07-09 10:00:00+00:00,BTCUSD_1H,1H,enter_long,108998.155337,0.459,50.030153299683,0.0,2.0,
2025-07-09 19:00:00+00:00,BTCUSD_1H,1H,tp1,111713.7456,0.1836,20.510643692160002,498.5823722867984,,take_profit_1R
2025-07-10 17:00:00+00:00,BTCUSD_1H,1H,tp2,113728.73412,0.08261999999999999,9.396268012994398,390.8404190514591,,take_profit_2R
2025-07-10 21:00:00+00:00,BTCUSD_1H,1H,tp3,116397.084966,0.057833999999999997,6.731709011923643,427.90969616358547,,take_profit_3R
2025-07-10 21:00:00+00:00,BTCUSD_1H,1H,close_remaining,116397.084966,0.134946,15.707321027821836,998.4559577150329,,auto_close_remaining
2025-07-12 15:00:00+00:00,BTCUSD_1H,1H,enter_short,117072.262011,0.4268,49.96644142629481,0.0,2.0,
2025-07-13 04:00:00+00:00,BTCUSD_1H,1H,enter_long,118006.556807,0.424,50.034780086168006,0.0,2.0,
2025-07-14 03:00:00+00:00,BTCUSD_1H,1H,tp1,120697.43261399999,0.1696,20.4702845713344,456.3725368671982,,take_profit_1R
2025-07-14 19:00:00+00:00,BTCUSD_1H,1H,enter_short,119861.288325,0.4169,49.970171102692504,0.0,2.0,
2025-07-15 03:00:00+00:00,BTCUSD_1H,1H,tp1,117230.043628,0.16676000000000002,19.549282075405284,438.7863656717204,,take_profit_1R
2025-07-15 22:00:00+00:00,BTCUSD_1H,1H,enter_long,117927.90178700001,0.4243,50.0368087282241,0.0,2.0,
2025-07-16 22:00:00+00:00,BTCUSD_1H,1H,enter_short,118630.030809,0.4212,49.966968976750806,0.0,2.0,
2025-07-17 18:00:00+00:00,BTCUSD_1H,1H,enter_long,119724.00818199999,0.4179,50.0326630192578,0.0,2.0,
2025-07-18 14:00:00+00:00,BTCUSD_1H,1H,enter_short,118109.235621,0.423,49.960206667682996,0.0,2.0,
2025-07-20 08:00:00+00:00,BTCUSD_1H,1H,enter_long,118305.40585499999,0.4229,50.031356136079495,0.0,2.0,
2025-07-20 21:00:00+00:00,BTCUSD_1H,1H,enter_short,117978.72704099999,0.4235,49.9639909018635,0.0,2.0,
2025-07-21 02:00:00+00:00,BTCUSD_1H,1H,enter_long,118344.80341400001,0.4228,50.0361828834392,0.0,2.0,
2025-07-21 18:00:00+00:00,BTCUSD_1H,1H,enter_short,117126.24419699999,0.4266,49.96605577444019,0.0,2.0,
2025-07-22 09:00:00+00:00,BTCUSD_1H,1H,enter_long,118532.694846,0.4221,50.03265049449659,0.0,2.0,
2025-07-23 13:00:00+00:00,BTCUSD_1H,1H,enter_short,117337.806,0.4258,49.9624377948,0.0,2.0,
2025-07-23 19:00:00+00:00,BTCUSD_1H,1H,enter_long,118541.591069,0.4221,50.0364055902249,0.0,2.0,
2025-07-24 05:00:00+00:00,BTCUSD_1H,1H,enter_short,117585.572442,0.4249,49.9621097306058,0.0,2.0,
2025-07-24 08:00:00+00:00,BTCUSD_1H,1H,enter_long,118922.157279,0.4207,50.0305515672753,0.0,2.0,
2025-07-24 22:00:00+00:00,BTCUSD_1H,1H,enter_short,118255.313295,0.4225,49.9628698671375,0.0,2.0,
2025-07-25 03:00:00+00:00,BTCUSD_1H,1H,tp1,115480.78,0.169,19.51625182,468.8961268550002,,take_profit_1R
2025-07-25 19:00:00+00:00,BTCUSD_1H,1H,enter_long,116803.335141,0.4284,50.038548774404404,0.0,2.0,
2025-07-27 17:00:00+00:00,BTCUSD_1H,1H,tp1,119141.56248600001,0.17136,20.416098147600962,400.67863783920114,,take_profit_1R
2025-07-28 13:00:00+00:00,BTCUSD_1H,1H,enter_short,118340.783424,0.4222,49.9634787616128,0.0,2.0,
2025-07-29 03:00:00+00:00,BTCUSD_1H,1H,enter_long,118847.14480699999,0.421,50.034647963747,0.0,2.0,
2025-07-29 14:00:00+00:00,BTCUSD_1H,1H,enter_short,117737.69588099999,0.4244,49.9678781318964,0.0,2.0,
2025-07-30 14:00:00+00:00,BTCUSD_1H,1H,enter_long,118813.91156000001,0.4211,50.032538157916,0.0,2.0,
2025-07-30 18:00:00+00:00,BTCUSD_1H,1H,enter_short,116419.12952399999,0.4292,49.96709039170079,0.0,2.0,
2025-07-31 00:00:00+00:00,BTCUSD_1H,1H,enter_long,118487.913521,0.4223,50.0374458799183,0.0,2.0,
2025-07-31 19:00:00+00:00,BTCUSD_1H,1H,enter_short,116676.039561,0.4282,49.9606801400202,0.0,2.0,
2025-08-01 18:00:00+00:00,BTCUSD_1H,1H,tp1,113859.966224,0.17128000000000002,19.501935014846723,482.3370411613591,,take_profit_1R
2025-08-03 02:00:00+00:00,BTCUSD_1H,1H,enter_long,113569.883308,0.4406,50.0388905855048,0.0,2.0,
2025-08-05 03:00:00+00:00,BTCUSD_1H,1H,enter_short,114161.650866,0.4377,49.9685545840482,0.0,2.0,
2025-08-06 14:00:00+00:00,BTCUSD_1H,1H,enter_long,115280.609979,0.434,50.031784730886,0.0,2.0,
2025-08-09 19:00:00+00:00,BTCUSD_1H,1H,enter_short,116488.261098,0.4289,49.961815184932206,0.0,2.0,
2025-08-10 03:00:00+00:00,BTCUSD_1H,1H,enter_long,118598.16064,0.4219,50.036563974016,0.0,2.0,
2025-08-11 02:00:00+00:00,BTCUSD_1H,1H,tp1,121790.716779,0.16876000000000002,20.55340136362404,538.7757740176389,,take_profit_1R
2025-08-11 19:00:00+00:00,BTCUSD_1H,1H,enter_short,118985.012148,0.4199,49.961806600945195,0.0,2.0,
2025-08-12 19:00:00+00:00,BTCUSD_1H,1H,enter_long,119739.729179,0.4179,50.0392328239041,0.0,2.0,
2025-08-13 19:00:00+00:00,BTCUSD_1H,1H,tp1,122718.676752,0.16716,20.51365400586432,497.9608763026796,,take_profit_1R
2025-08-14 10:00:00+00:00,BTCUSD_1H,1H,enter_short,120901.23984899999,0.4133,49.968482429591695,0.0,2.0,
2025-08-14 15:00:00+00:00,BTCUSD_1H,1H,tp1,118381.59915299999,0.16532000000000002,19.570845971973963,416.54699986272044,,take_profit_1R
2025-08-16 19:00:00+00:00,BTCUSD_1H,1H,enter_long,117830.463628,0.4246,50.0308148564488,0.0,2.0,
2025-08-17 00:00:00+00:00,BTCUSD_1H,1H,enter_short,117258.84131399999,0.4261,49.963992283895394,0.0,2.0,
2025-08-17 03:00:00+00:00,BTCUSD_1H,1H,enter_long,117852.08875499999,0.4246,50.03999688537299,0.0,2.0,
2025-08-17 18:00:00+00:00,BTCUSD_1H,1H,enter_short,117549.237894,0.4251,49.9701810287394,0.0,2.0,
2025-08-18 09:00:00+00:00,BTCUSD_1H,1H,tp1,115188.76573300001,0.17004,19.586697725239322,401.37468625643965,,take_profit_1R
2025-08-18 19:00:00+00:00,BTCUSD_1H,1H,enter_long,116446.985871,0.4297,50.0372698287687,0.0,2.0,
2025-08-19 03:00:00+00:00,BTCUSD_1H,1H,enter_short,114784.55452800001,0.4353,49.96571658603841,0.0,2.0,
2025-08-20 19:00:00+00:00,BTCUSD_1H,1H,enter_long,114359.29551,0.4375,50.032191785624995,0.0,2.0,
2025-08-21 12:00:00+00:00,BTCUSD_1H,1H,enter_short,112994.36853600001,0.4422,49.966109766619205,0.0,2.0,
2025-08-22 14:00:00+00:00,BTCUSD_1H,1H,stop,115886.693941,0.4422,51.2450960607102,-1278.9862940909982,,stop_loss
2025-08-22 14:00:00+00:00,BTCUSD_1H,1H,enter_long,115886.693941,0.4318,50.039874443723804,0.0,2.0,
2025-08-24 06:00:00+00:00,BTCUSD_1H,1H,enter_short,114730.23258000001,0.4355,49.96501628859,0.0,2.0,
2025-08-25 06:00:00+00:00,BTCUSD_1H,1H,tp1,111981.171988,0.17420000000000002,19.5071201603096,478.8863551264016,,take_profit_1R
2025-08-25 20:00:00+00:00,BTCUSD_1H,1H,tp2,109649.08066600001,0.07838999999999999,8.59539143340774,398.31149853846006,,take_profit_2R
2025-08-26 19:00:00+00:00,BTCUSD_1H,1H,enter_long,111203.04768199999,0.4499,50.0302511521318,0.0,2.0,
2025-08-27 23:00:00+00:00,BTCUSD_1H,1H,enter_short,111175.33275300001,0.4494,49.96219453919821,0.0,2.0,
2025-08-28 04:00:00+00:00,BTCUSD_1H,1H,enter_long,113050.299854,0.4426,50.0360627153804,0.0,2.0,
2025-08-28 19:00:00+00:00,BTCUSD_1H,1H,enter_short,111827.11618499999,0.4468,49.964355511457995,0.0,2.0,
2025-08-29 13:00:00+00:00,BTCUSD_1H,1H,tp1,109176.37,0.17872,19.512000846399996,473.74135818319934,,take_profit_1R
2025-08-30 19:00:00+00:00,BTCUSD_1H,1H,enter_long,108919.050002,0.4594,50.0374115709188,0.0,2.0,
2025-08-31 09:00:00+00:00,BTCUSD_1H,1H,enter_short,108431.02511399999,0.4608,49.965016372531196,0.0,2.0,
2025-08-31 18:00:00+00:00,BTCUSD_1H,1H,enter_long,109214.806887,0.4581,50.0313030349347,0.0,2.0,
2025-08-31 23:00:00+00:00,BTCUSD_1H,1H,enter_short,108172.176435,0.4619,49.964728295326495,0.0,2.0,
2025-09-01 07:00:00+00:00,BTCUSD_1H,1H,enter_long,109510.19351299999,0.4569,50.03520741608969,0.0,2.0,
2025-09-01 21:00:00+00:00,BTCUSD_1H,1H,enter_short,107714.856783,0.4639,49.9689220616337,0.0,2.0,
2025-09-01 23:00:00+00:00,BTCUSD_1H,1H,enter_long,109317.018385,0.4577,50.03439931481451,0.0,2.0,
2025-09-03 14:00:00+00:00,BTCUSD_1H,1H,tp1,112208.668911,0.18308000000000002,20.543163104225883,529.4033783000797,,take_profit_1R
2025-09-04 02:00:00+00:00,BTCUSD_1H,1H,enter_short,111422.319741,0.4484,49.9617681718644,0.0,2.0,
2025-09-04 22:00:00+00:00,BTCUSD_1H,1H,enter_long,111564.120256,0.4485,50.036507934816,0.0,2.0,
2025-09-05 21:00:00+00:00,BTCUSD_1H,1H,enter_short,110536.00059899999,0.452,49.962272270747995,0.0,2.0,
2025-09-07 07:00:00+00:00,BTCUSD_1H,1H,enter_long,110844.376788,0.4514,50.0351516821032,0.0,2.0,
2025-09-08 00:00:00+00:00,BTCUSD_1H,1H,enter_short,110745.783648,0.4512,49.9684975819776,0.0,2.0,
2025-09-08 08:00:00+00:00,BTCUSD_1H,1H,enter_long,111745.417075,0.4478,50.039597766185,0.0,2.0,
2025-09-08 20:00:00+00:00,BTCUSD_1H,1H,enter_short,111923.048985,0.4464,49.96244906690401,0.0,2.0,
2025-09-09 06:00:00+00:00,BTCUSD_1H,1H,enter_long,113105.948781,0.4424,50.0380717407144,0.0,2.0,
2025-09-09 14:00:00+00:00,BTCUSD_1H,1H,enter_short,111685.91509499999,0.4474,49.968278413503,0.0,2.0,
2025-09-10 07:00:00+00:00,BTCUSD_1H,1H,enter_long,112615.595774,0.4443,50.0351092023882,0.0,2.0,
2025-09-11 22:00:00+00:00,BTCUSD_1H,1H,tp1,115042.004187,0.17772,20.44526498411364,431.2213031583595,,take_profit_1R
2025-09-14 13:00:00+00:00,BTCUSD_1H,1H,enter_short,115318.73034299999,0.4333,49.9676058576219,0.0,2.0,
2025-09-14 21:00:00+00:00,BTCUSD_1H,1H,enter_long,116197.951669,0.4306,50.0348379886714,0.0,2.0,
2025-09-14 23:00:00+00:00,BTCUSD_1H,1H,enter_short,115233.410109,0.4336,49.965206623262404,0.0,2.0,
2025-09-15 04:00:00+00:00,BTCUSD_1H,1H,enter_long,116179.158523,0.4307,50.03836357585611,0.0,2.0,
2025-09-15 08:00:00+00:00,BTCUSD_1H,1H,enter_short,114683.06562,0.4357,49.967411690633995,0.0,2.0,
2025-09-15 19:00:00+00:00,BTCUSD_1H,1H,enter_long,115407.73890699999,0.4335,50.0292548161845,0.0,2.0,
2025-09-17 18:00:00+00:00,BTCUSD_1H,1H,enter_short,115185.29381399999,0.4338,49.9673804565132,0.0,2.0,
2025-09-17 21:00:00+00:00,BTCUSD_1H,1H,enter_long,116161.766357,0.4307,50.030872769959906,0.0,2.0,
2025-07-04 06:00:00+00:00,ETHUSD_1H,1H,enter_short,2557.688364,19.5352,49.9649537284128,0.0,2.0,
2025-07-04 15:00:00+00:00,ETHUSD_1H,1H,tp1,2503.2010149999996,7.814080000000001,19.560212987291198,425.76850407392357,,take_profit_1R
2025-07-06 13:00:00+00:00,ETHUSD_1H,1H,stop,2560.2209009999997,11.721119999999999,30.008656407129113,-29.684170081435227,,stop_loss
