ts,yr,real,rand,excess,jit,event
2026-01-25 16:00:00+00:00,2026,-1114.413352677291,-394.687020247801,-719.72633242949,-644.1847643350642,False
2026-01-28 15:00:00+00:00,2026,-1505.3477260090085,-843.1488072003052,-662.1989188087033,-1479.2616996131285,False
2026-01-31 17:00:00+00:00,2026,-3026.3250613205523,477.34003321006855,-3503.665094530621,-2815.5658196290956,False
2026-02-08 12:00:00+00:00,2026,-2215.0210276877197,-748.965308526885,-1466.0557191608345,-1667.7773987844691,False
2026-04-09 16:00:00+00:00,2026,1705.2726709898236,386.8469292533665,1318.425741736457,786.7917809647206,False
2026-04-25 16:00:00+00:00,2026,845.9839204900017,845.8041137076823,0.17980678231936054,117.78253863478828,False
2026-05-04 03:00:00+00:00,2026,53.102656262179444,-273.2015460010722,326.3042022632516,336.2509712494396,False
2026-05-17 23:00:00+00:00,2026,-1239.6513126808336,-609.387526400733,-630.2637862801006,-1137.4879349817768,False
2026-05-26 16:00:00+00:00,2026,-1771.4889446906839,-487.93752209584693,-1283.5514225948368,-1380.089516586205,False
2026-06-14 22:00:00+00:00,2026,881.1908717770242,-465.4318865254098,1346.622758302434,-38.42152625501865,False
2026-08-20 13:00:00+00:00,2026,3958.7327147409223,340.6420945704,3618.0906201705225,3013.318550235593,False
2026-08-23 06:00:00+00:00,2026,2249.5242405721438,617.7332802941338,1631.79096027801,838.3775320390272,False
2026-08-26 13:00:00+00:00,2026,-156.57871191061668,403.0530089739925,-559.6317208846092,-581.7326039173803,False
