timestamp,open,high,low,close,volume
1720569600,58047.86,59481.93,57157.28,57712.59,1000
1720656000,57713.4,59533.06,57036.41,57340.77,1000
1720742400,57343.66,58550,56538.33,57909.03,1000
1720828800,57908.61,59875,57770.92,59224.58,1000
1720915200,59224.58,61428.67,59209.2,60808.42,1000
1721001600,60804.97,64943.61,60666.59,64757.16,1000
1721088000,64757.16,65405.89,62410.33,65088.99,1000
1721174400,65086.55,66139,63853.99,64085.81,1000
1721260800,64085.82,65130.88,63222.6,63982.86,1000
1721347200,63977.64,67504.22,63289.15,66707.61,1000
1721433600,66707.61,67635,66271,67163.83,1000
1721520000,67163.82,68380,65820.18,68181.28,1000
1721606400,68181.16,68495,66569.42,67558.22,1000
1721692800,67560.03,67786.84,65444.3,65939.24,1000
1721779200,65939.24,67131.17,65090.61,65366.4,1000
1721865600,65358.86,66161.98,63412.46,65795.42,1000
1721952000,65795.52,68216.66,65705.6,67924.08,1000
1722038400,67921.46,69418.15,66635.28,67899.41,1000
1722124800,67901.81,68308.82,67021.8,68244.3,1000
1722211200,68244.3,70000,66400.01,66771.45,1000
1722297600,66767.14,66994.15,65283.68,66169.68,1000
1722384000,66169.68,66837.4,64500,64609.62,1000
1722470400,64609.61,65593.56,62212.81,65288.18,1000
1722556800,65293.48,65557.86,61150,61418.06,1000
1722643200,61418.06,62171.58,59819.13,60674.93,1000
1722729600,60674.93,61082.3,57123,58130.95,1000
1722816000,58131.31,58282.83,49050.01,54029.12,1000
1722902400,54037.9,57091.16,53965.57,56048.08,1000
1722988800,56048.07,57757.15,54564.15,55148.1,1000
1723075200,55144.14,62755.24,54737.32,61705.58,1000
1723161600,61704.05,61764.38,59552.46,60862.13,1000
1723248000,60864.71,61500,60255.61,60935.02,1000
1723334400,60935.01,61868.69,58312.63,58722.49,1000
1723420800,58717.44,60721.77,57653.31,59358.78,1000
1723507200,59358.78,61615.43,58402.01,60603.19,1000
1723593600,60603.19,61827.2,58453.56,58690.62,1000
1723680000,58690.62,59883.49,56120,57543.61,1000
1723766400,57543.57,59871.61,57096.56,58888.99,1000
1723852800,58888.99,59711.02,58803.45,59497.49,1000
1723939200,59497.49,60284.99,58422,58437.9,1000
1724025600,58436.2,59639.81,57820,59452.67,1000
1724112000,59455.81,61457.03,58571.96,59017.59,1000
1724198400,59017.59,61849.98,58793.89,61163.28,1000
1724284800,61167.54,61430.48,59750,60383.29,1000
1724371200,60383.28,64987,60343.2,64086.72,1000
1724457600,64091.63,64529.78,63564.22,64179.63,1000
1724544000,64179.63,65050.08,63793.74,64251.93,1000
1724630400,64250.01,64509.36,62806.8,62840,1000
1724716800,62840.09,63226.26,58025.49,59439.64,1000
1724803200,59437.68,60236.98,57851.62,59045.88,1000
1724889600,59047.94,61194.09,58729.39,59364.47,1000
1724976000,59353.12,59929.63,57700,59112.77,1000
1725062400,59117.59,59446.99,58739.31,58968.37,1000
1725148800,58968.37,59070.55,57200,57299,1000
1725235200,57291.21,59423,57119.01,59139.83,1000
1725321600,59138.89,59825.7,57394.49,57468.84,1000
1725408000,57460.5,58531.25,55555,57971,1000
1725494400,57971,58326.12,55628.04,56156.82,1000
1725580800,56156.82,56995,52530,53950.01,1000
1725667200,53950,54847,53733.1,54156.33,1000
1725753600,54159.6,55315.95,53623.95,54881.11,1000
1725840000,54881.1,58119.97,54565.56,57053.9,1000
1725926400,57047.82,58050.35,56377.76,57645.59,1000
1726012800,57641.15,58014.35,55534.41,57352.79,1000
1726099200,57352.92,58600,57311.15,58137.54,1000
1726185600,58137.33,60670,57630.01,60543.35,1000
1726272000,60543.35,60660,59436.8,60012.35,1000
1726358400,60012.34,60402.34,58695.75,59122.33,1000
1726444800,59122.7,59214.15,57477,58208.75,1000
1726531200,58209.76,61373.41,57620.27,60312.6,1000
1726617600,60317.38,61800,59174.5,61769.18,1000
1726704000,61770.38,63891.82,61569.16,62960.14,1000
1726790400,62956.04,64140.67,62340,63210.69,1000
1726876800,63210.94,63575.63,62755,63362.74,1000
1726963200,63362.74,64000,62380.55,63577.66,1000
1727049600,63580.39,64739.67,62566.28,63338.87,1000
1727136000,63338.85,64700,62689.15,64272.93,1000
1727222400,64272.93,64811,62932.8,63130.89,1000
1727308800,63131.13,65865,62652.99,65177.21,1000
1727395200,65176.39,66550,64827.85,65789,1000
1727481600,65787.53,66266.39,65400,65858.99,1000
1727568000,65857.33,66059,65433.29,65600.01,1000
1727654400,65600.01,65624.95,62833.95,63301.25,1000
1727740800,63305.52,64106.75,60150.89,60790,1000
1727827200,60792.63,62380.34,59969.2,60631.37,1000
1727913600,60631.36,61474.92,59824.87,60744.99,1000
1728000000,60745,62481,60454.5,62090.71,1000
1728086400,62090.7,62380.04,61686.34,62051.29,1000
1728172800,62051.29,62978.75,61805.85,62810.86,1000
1728259200,62810.93,64467.02,62113.28,62200.28,1000
1728345600,62203.82,63191.05,61824.48,62122.02,1000
1728432000,62118.44,62507.68,60255,60578.28,1000
1728518400,60578.28,61271.59,58863.9,60279.53,1000
1728604800,60279.53,63416.7,60029.98,62518.75,1000
1728691200,62518.75,63474.25,62464.15,63187.47,1000
1728777600,63183.08,63270.18,62033,62845.3,1000
1728864000,62847.89,66500,62426.67,66065.65,1000
1728950400,66065.64,67944.76,64778.44,67056.6,1000
1729036800,67056.62,68399,66743,67608.44,1000
1729123200,67608.45,67926.99,66629.97,67402.33,1000
1729209600,67399.86,69000.62,67149.24,68426.11,1000
1729296000,68426.11,68689.29,68005.83,68363.73,1000
1729382400,68363.73,69380,68083.18,69014.86,1000
1729468800,69014.87,69498,66802,67346.15,1000
1729555200,67346.15,67800,66535,67380.08,1000
1729641600,67389.7,67415.65,65149.51,66601.11,1000
1729728000,66601.1,68800,66445.32,68156.84,1000
1729814400,68156.84,68742.38,65500.01,66564.51,1000
1729900800,66564.51,67365.18,66331.95,67012.56,1000
1729987200,67008.15,68261.37,66836.78,67943.19,1000
1730073600,67943.18,70235.98,67532.48,69924.5,1000
1730160000,69924.49,73624.98,69705.76,72724.35,1000
1730246400,72724.35,72948.6,71400.01,72322.91,1000
1730332800,72322.91,72684.02,69559.33,70197.83,1000
1730419200,70198.02,71620,68720,69467.29,1000
1730505600,69466.64,69891.92,69000,69358.94,1000
1730592000,69360.95,69364.65,67444,68738.18,1000
1730678400,68736.4,69453.94,66783.77,67807.48,1000
1730764800,67810.15,70557.67,67427.53,69380.73,1000
1730851200,69380.64,76509.56,69285.82,75646.55,1000
1730937600,75646.55,76999,74463.96,75920,1000
1731024000,75925,77312.18,75654.26,76566.73,1000
1731110400,76566.72,76952.67,75758.58,76716.06,1000
1731196800,76716.06,81534.28,76535.33,80428.92,1000
1731283200,80427.69,89666,80277.34,88770.73,1000
1731369600,88770.74,90100,85010,88035.43,1000
1731456000,88035.43,93495,86220.5,90493.82,1000
1731542400,90499.4,91831.25,86672.07,87340.4,1000
1731628800,87338.96,91934.62,87100.83,91058.36,1000
1731715200,91058.36,91820.73,90069.21,90636.24,1000
1731801600,90638.54,91439.82,88713.64,89886.69,1000
1731888000,89877.11,92674.8,89372.65,90520.3,1000
1731974400,90521.32,94105.84,90403.24,92435.89,1000
1732060800,92445.04,94989.99,91600,94393.15,1000
1732147200,94384.15,99073.53,94127.2,98439.09,1000
1732233600,98439.1,99860,97209.52,99024.03,1000
1732320000,99024.03,99044.11,97215.01,97778.77,1000
1732406400,97778.78,98700,95780.77,98028.18,1000
1732492800,98032.06,98999,92534.93,93000.01,1000
1732579200,93001.48,95004.92,90682.58,91929.54,1000
1732665600,91929.53,97386.06,91747.46,95951.19,1000
1732752000,95951.19,96676.31,94671.59,95665.53,1000
1732838400,95665.53,98750,95383.46,97490.56,1000
1732924800,97489.8,97509.6,96129.73,96465.42,1000
1733011200,96464.95,97895.9,95753.42,97263.18,1000
1733097600,97259.17,98200,94400.63,95862.89,1000
1733184000,95862.89,96310.1,93571.3,95924.52,1000
1733270400,95924.85,99263.2,94634.85,98746.24,1000
1733356800,98746.24,104000,92055.86,97044.23,1000
1733443200,97049.47,102104.12,96424.2,99891.35,1000
1733529600,99885.37,100583.27,99012.73,99929.32,1000
1733616000,99919.2,101435.05,98729.66,101174.99,1000
1733702400,101175,101290.73,94220.8,97324.81,1000
1733788800,97330.66,98338.17,94273.38,96660.76,1000
1733875200,96660.75,101984.98,95722.79,101202.11,1000
1733961600,101211.61,102595,99298.39,100030.47,1000
1734048000,100024.75,101959.13,99220.81,101428.75,1000
1734134400,101428.74,102650,100600,101399.99,1000
1734220800,101400,105100,101221.34,104447.76,1000
1734307200,104445.15,107857.79,103289.21,106099.81,1000
1734393600,106099.98,108388.88,105337.97,106136.99,1000
1734480000,106145.83,106528.13,99939.82,100150.73,1000
1734566400,100148.6,102796.22,95539.67,97372.21,1000
1734652800,97372.2,98132.47,92115.66,97765,1000
1734739200,97762.75,99596.57,96368,97230.08,1000
1734825600,97230.09,97387.98,94182.98,95087.75,1000
1734912000,95091.15,96430.08,92360.91,94764.56,1000
1734998400,94767.88,99444,93426.25,98594.47,1000
1735084800,98594.47,99484.92,97557.48,99346.28,1000
1735171200,99358.67,99887,95083.93,95669.49,1000
1735257600,95669.4,97340.47,93234.31,94171.89,1000
1735344000,94171.7,95534.17,94002.72,95130.82,1000
1735430400,95125.59,95170.06,92841.48,93563.35,1000
1735516800,93563.35,94910.48,91271.19,92620.71,1000
1735603200,92620.7,96148.94,91887.13,93354.22,1000
1735689600,93347.59,94960.91,92743.63,94383.59,1000
1735776000,94383.59,97776.99,94177,96903.19,1000
1735862400,96905.48,98969.92,96016.63,98136.51,1000
1735948800,98139.85,98761.02,97516.65,98209.85,1000
1736035200,98209.85,98814,97250,98345.33,1000
1736121600,98347.65,102500,97900,102279.41,1000
1736208000,102279.41,102735.99,96105.11,96941.98,1000
1736294400,96941.98,97254.35,92500,95036.63,1000
1736380800,95033.18,95363.26,91187,92547.44,1000
1736467200,92547.44,95862.92,92209.25,94701.18,1000
1736553600,94701.48,94983.65,93804.05,94565.02,1000
1736640000,94569.91,95383.84,93670.3,94509.62,1000
1736726400,94507.24,95900,89028.64,94506.45,1000
1736812800,94507.35,97353.29,94311.36,96534.96,1000
1736899200,96534.97,100716.45,96400,100510.23,1000
1736985600,100504.27,100880,97277.58,99981.78,1000
1737072000,99981.46,105970,99937.81,104107,1000
1737158400,104107,104933.15,102233.45,104435,1000
1737244800,104435.01,106314.44,99518,101211.13,1000
1737331200,101217.78,109358.01,99416.27,102145.43,1000
1737417600,102145.42,107291.1,100051,106159.26,1000
1737504000,106159.27,106431.34,103100,103667.11,1000
1737590400,103659.6,106870.87,101200.01,103926.36,1000
1737676800,103926.36,107200,102751.92,104850.27,1000
1737763200,104866.13,105294,104104,104733.56,1000
1737849600,104729.92,105478.8,102452.24,102563,1000
1737936000,102565.28,103228.46,97715.03,102062.42,1000
1738022400,102063.92,103770.85,100213.8,101290,1000
1738108800,101290.01,104829.64,101275.6,103747.25,1000
1738195200,103747.25,106484.77,103289.74,104742.64,1000
1738281600,104742.63,106090,101506,102411.26,1000
1738368000,102414.05,102781.65,100250,100623.85,1000
1738454400,100623.88,101459.84,96179,97676.52,1000
1738540800,97676.53,102599.85,91178.01,101460.2,1000
1738627200,101460.15,101812.23,96145.76,97795.05,1000
1738713600,97795.06,99230.49,96161.01,96638.33,1000
1738800000,96635.62,99182.15,95674.96,96564.62,1000
1738886400,96575.24,100235.79,95614.96,96537.08,1000
1738972800,96536.93,96919.05,95682.33,96476.25,1000
1739059200,96476.24,97342.28,94730.67,96475.82,1000
1739145600,96481.47,98367.23,95257.2,97444.41,1000
1739232000,97451.66,98500,94831.07,95774.08,1000
1739318400,95770.95,98119.98,94066.92,97862.53,1000
1739404800,97864.28,98100,95220,96625.29,1000
1739491200,96625.29,98890.11,96268.56,97509.03,1000
1739577600,97507.94,97997.85,97225.01,97596.94,1000
1739664000,97596.54,97738.22,96057.68,96119.88,1000
1739750400,96119.88,97050.64,95200,95781.8,1000
1739836800,95781.8,96730,93333,95607.4,1000
1739923200,95612.97,96880,95000.01,96632.03,1000
1740009600,96632.03,98768.54,96419.07,98347.2,1000
1740096000,98347.2,99517.52,94721.92,96157.03,1000
1740182400,96157.03,96982.52,95767.95,96582.12,1000
1740268800,96578.49,96679.93,95243.91,96265.98,1000
1740355200,96266.23,96515.41,91300,91510.82,1000
1740441600,91509.88,92549.99,85836.18,88583.74,1000
1740528000,88583.17,89305.68,82111.12,84111.78,1000
1740614400,84111.77,86993.87,82554.11,84625.19,1000
1740700800,84627.5,85116.19,78167.81,84297.73,1000
1740787200,84297.74,86534.96,83772.54,86018.76,1000
1740873600,86018.82,95128.88,85003.35,94265.48,1000
1740960000,94265.47,94415.61,85007.01,86161.1,1000
1741046400,86161.09,88977.27,81444,87249.96,1000
1741132800,87247.93,91000,86329.22,90603.73,1000
1741219200,90607.73,92817.29,87790.5,89921.85,1000
1741305600,89915.02,91280,84608.27,86756.98,1000
1741392000,86753.3,86863.38,85200,86206.69,1000
1741478400,86206.64,86480,80000,80699.17,1000
1741564800,80708.21,84033.66,77389,78544.71,1000
1741651200,78548.18,83600,76555,82914.51,1000
1741737600,82911.81,84442.69,80572.21,83659.43,1000
1741824000,83659.45,84310.8,79890,81073.43,1000
1741910400,81071.5,85318.61,80771.17,83980.49,1000
1741996800,83989.86,84690.43,83612.24,84351.46,1000
1742083200,84351.45,85092.35,81969.44,82562.57,1000
1742169600,82562.5,84758.46,82416.98,84011.4,1000
1742256000,84011.39,84029.67,81125,82698.76,1000
1742342400,82699.53,87045.45,82535.53,86877.96,1000
1742428800,86877.97,87492.87,83596.75,84183.42,1000
1742515200,84183.41,84809.72,83100,84061.96,1000
1742601600,84061.96,84517.75,83659.69,83852.03,1000
1742688000,83852.06,86128.99,83804.67,86092.94,1000
1742774400,86092.95,88804.64,85533.06,87523.62,1000
1742860800,87518.09,88584.34,86321.97,87427.88,1000
1742947200,87432.82,88304.1,85850,86926.01,1000
1743033600,86926.01,87790.12,85784,87217.48,1000
1743120000,87214.07,87498.15,83533.4,84381.8,1000
1743206400,84381.81,84584.13,81608.99,82616.83,1000
1743292800,82624.06,83508.98,81538.88,82379.98,1000
1743379200,82379.98,83920.8,81265.16,82534.32,1000
1743465600,82534.31,85566.53,82403.32,85170.37,1000
1743552000,85166.92,88530,82283.01,82490.08,1000
1743638400,82490.1,83953.45,81177.7,83174.33,1000
1743724800,83178.68,84720.67,81643.54,83860.16,1000
1743811200,83859.78,84238.35,82346.61,83498.25,1000
1743897600,83505.88,83773.58,77058.99,78370.75,1000
1743984000,78370.15,81223.67,74420.69,79140.01,1000
1744070400,79140.02,80849.98,76167.35,76251.64,1000
1744156800,76258.8,83583.35,74553.01,82594.75,1000
1744243200,82593.15,82730.93,78387.24,79552.34,1000
1744329600,79552.34,84299,78919.94,83380.47,1000
1744416000,83379.64,85909.97,82765.26,85271.01,1000
1744502400,85271.02,86092.99,83010,83733.07,1000
1744588800,83733.07,85818.06,83655.27,84590.36,1000
1744675200,84590.36,86491.4,83592.77,83629.78,1000
1744761600,83622.52,85526.4,83088.02,84028.72,1000
1744848000,84028.71,85494.94,83711.69,84961.97,1000
1744934400,84961.97,85150.94,84287.06,84466.47,1000
1745020800,84466.47,85625,84353.45,85074.99,1000
1745107200,85074.59,85319.21,83972.82,85177.34,1000
1745193600,85177.33,88575.62,85135.98,87522.07,1000
1745280000,87513.53,93952.62,87077.17,93489.1,1000
1745366400,93486.57,94686,91902.19,93740.92,1000
1745452800,93740.93,94061.02,91685.18,94021.96,1000
1745539200,94021.97,95976.34,92880.01,94708.79,1000
1745625600,94707.79,95273.52,93903.01,94666.64,1000
1745712000,94666.64,95351.11,93654.77,93780.57,1000
1745798400,93780.56,95652.66,92829.44,95042.57,1000
1745884800,95042.56,95499,93761.26,94271.09,1000
1745971200,94271.08,95263.74,92911.88,94182.54,1000
1746057600,94182.55,97546.99,94136.79,96524.98,1000
1746144000,96524.98,97948.56,96369.69,96929.81,1000
1746230400,96929.81,96974.78,95765.13,95861.33,1000
1746316800,95865.47,96312.51,94151.67,94272.55,1000
1746403200,94272.54,95218.82,93500.01,94733.99,1000
1746489600,94733.99,96916.25,93363.28,96839.17,1000
1746576000,96843.84,97738.05,95800,97058.32,1000
1746662400,97058.33,104176.05,96888.25,103253.49,1000
1746748800,103252.2,104352.6,102330.76,102986.96,1000
1746835200,102986.94,104997,102831.41,104821.19,1000
1746921600,104817.83,104980.89,103360.22,104137.62,1000
1747008000,104137.58,105787.37,100703.71,102800.21,1000
1747094400,102800.22,105038.53,101447.78,104131.06,1000
1747180800,104131.2,104373,102603.27,103545.38,1000
1747267200,103540.91,104200,101400.01,103786.43,1000
1747353600,103786.4,104616.71,103125.51,103500.03,1000
1747440000,103500.03,103741.98,102612,103161.07,1000
1747526400,103162.53,106692.97,103130.95,106473.46,1000
1747612800,106488.77,107137.68,102105,105616.18,1000
1747699200,105616.21,107355,104209.18,106883.24,1000
1747785600,106883.24,110788.98,106128.14,109699.54,1000
1747872000,109697.19,112000,109217.23,111722.53,1000
1747958400,111722.54,111824.07,106800.01,107329.61,1000
1748044800,107332.08,109517.79,106895.77,107794.01,1000
1748131200,107794.01,109371.04,106632.35,109048.68,1000
1748217600,109048.41,110474.41,108706.04,109464.32,1000
1748304000,109464.33,110829.42,107536.41,108978.46,1000
1748390400,108978.45,109344.89,106790.16,107819.29,1000
1748476800,107819.26,108943.35,105315,105572.58,1000
1748563200,105572.58,106377.66,103634.48,104033.26,1000
1748649600,104033,104965.5,103110.01,104645.87,1000
1748736000,104645.87,105937.46,103800.81,105697.94,1000
1748822400,105697.93,106000,103685.23,105904.94,1000
1748908800,105909.79,106901.68,104910.01,105447.82,1000
1748995200,105443.95,106058.47,104202,104753.38,1000
1749081600,104753.37,105999.68,100377.01,101570.2,1000
1749168000,101570.2,105439.01,101132.91,104397.99,1000
1749254400,104398,106000,103969.7,105619.02,1000
1749340800,105619.02,106548.9,105028.3,105784.4,1000
1749427200,105784.41,110651.12,105368.27,110301.15,1000
1749513600,110299.69,110420.08,108362.14,110300.24,1000
1749600000,110300.25,110435.05,108091.74,108669.37,1000
1749686400,108673.77,108853.74,105706.78,105721.05,1000
1749772800,105716.45,106233,102746.01,106118.7,1000
1749859200,106114.53,106264.36,104351.72,105465.42,1000
1749945600,105465.42,106184.13,104505.05,105599.25,1000
1750032000,105600.21,109000,104982.26,106853.38,1000
1750118400,106853.38,107792.9,103363.3,104590.44,1000
1750204800,104590.44,105603.63,103512.38,104915.6,1000
1750291200,104915.6,105266.61,103916.37,104671.9,1000
1750377600,104671.4,106553.86,102357.25,103317.8,1000
1750464000,103317.79,104013.64,100919.19,102160.03,1000
1750550400,102160.36,103417,98225.01,100996.87,1000
1750636800,100996.87,106135.47,99677.07,105419.39,1000
1750723200,105418.4,106366.29,104681.83,106141,1000
1750809600,106141.01,108206,105875,107400.22,1000
1750896000,107400.22,108345,106605.88,107029.64,1000
1750982400,107029.63,107804.2,106413.79,107113.38,1000
1751068800,107119.17,107599.81,106868.94,107352.2,1000
1751155200,107352.2,108550,107230,108386.44,1000
1751241600,108386.44,108800,106724.76,107173.21,1000
1751328000,107173.21,107579.3,105262,105711.78,1000
1751414400,105711.77,109823.08,105119.7,108888.32,1000
1751500800,108887.03,110590,108574.31,109628.83,1000
1751587200,109628.83,109812.94,107268.84,108028.6,1000
1751673600,108028.6,108454.19,107783.1,108246.65,1000
1751760000,108246.66,109736.64,107837.7,109217.98,1000
1751846400,109217.98,109741.64,107507,108269.84,1000
1751932800,108271.49,109255.99,107438.33,108958.04,1000
1752019200,108953.58,112152.91,108329.87,111282.85,1000
1752105600,111282.84,116842,110541.87,116031.3,1000
1752192000,116031.29,118909.74,115211.74,117582.16,1000
1752278400,117582.16,118244.51,116940.82,117472.65,1000
1752364800,117472.65,119500,117238.69,119130.81,1000
1752451200,119130.81,123231.07,118949.18,119863.71,1000
1752537600,119863.71,119973.3,115697.37,117781.64,1000
1752624000,117781.63,120134.8,117033.23,118681.68,1000
1752710400,118681.67,120998.76,117469,119273.69,1000
1752796800,119273.7,120918.68,116892.42,118023.05,1000
1752883200,118023.06,118564.59,117337.59,117914.17,1000
1752969600,117914.17,118921.76,116525,117312.7,1000
1753056000,117315.68,119745.93,116565.01,117428.79,1000
1753142400,117428.79,120300,116185,120026.42,1000
1753228800,120034.21,120180.93,117342.21,118810.44,1000
1753315200,118810.44,119557.7,117190,118397.04,1000
1753401600,118400,118518.2,114750,117633.27,1000
1753488000,117633.27,118371.35,117095.73,117969.63,1000
1753574400,117981.73,119800,117849.99,119465.52,1000
1753660800,119465.52,119839,117380.6,118070.59,1000
1753747200,118074.43,119284.78,116900,117933.39,1000
1753833600,117933.39,118809.43,115728.49,117830.15,1000
1753920000,117830.15,118920,115500,115761.13,1000
1754006400,115756.12,116065.12,112659,113248.73,1000
1754092800,113248.83,114023.58,112000,112542.74,1000
1754179200,112542.75,114794.99,111903.68,114215.73,1000
1754265600,114215.7,115756.06,114118.18,115051.85,1000
1754352000,115056.14,115112.75,112622.14,114112.95,1000
1754438400,114112.95,115749.99,113347.87,115028.83,1000
1754524800,115028.83,117687,114268.6,117515.49,1000
1754611200,117515.69,117687,115800,116683.79,1000
1754697600,116683.79,117937.89,116343.34,116492.51,1000
1754784000,116492.5,119324.08,116480,119309.37,1000
1754870400,119309.37,122319.14,118050,118701.84,1000
1754956800,118701.83,120327,118190.81,120113.18,1000
1755043200,120109.04,123740.24,118931.34,123365.63,1000
1755129600,123365.63,124533,117208.97,118389.79,1000
1755216000,118389.79,119339.57,116859.32,117341.97,1000
