ts,symbol,equity
2025-06-15 21:00:00+00:00,BTCUSD_1H,99915.04083034927
2025-06-15 23:00:00+00:00,BTCUSD_1H,99865.00131146937
2025-06-16 01:00:00+00:00,BTCUSD_1H,99814.96378841222
2025-06-16 02:00:00+00:00,BTCUSD_1H,99764.92585717617
2025-06-16 03:00:00+00:00,BTCUSD_1H,99714.89019311158
2025-06-16 04:00:00+00:00,BTCUSD_1H,99664.8572522578
2025-06-16 05:00:00+00:00,BTCUSD_1H,99614.81331581713
2025-06-16 06:00:00+00:00,BTCUSD_1H,99564.79013345047
2025-06-16 07:00:00+00:00,BTCUSD_1H,99514.75904896409
2025-06-16 08:00:00+00:00,BTCUSD_1H,99464.72592759153
2025-06-16 09:00:00+00:00,BTCUSD_1H,99414.69031322566
2025-06-16 10:00:00+00:00,BTCUSD_1H,99364.64566796146
2025-06-16 11:00:00+00:00,BTCUSD_1H,99314.61928137047
2025-06-16 12:00:00+00:00,BTCUSD_1H,99264.58529354158
2025-06-16 13:00:00+00:00,BTCUSD_1H,99214.55681286672
2025-06-16 14:00:00+00:00,BTCUSD_1H,99164.51744760272
2025-06-16 15:00:00+00:00,BTCUSD_1H,99114.4848624188
2025-06-16 16:00:00+00:00,BTCUSD_1H,99064.44004176478
2025-06-16 17:00:00+00:00,BTCUSD_1H,99014.40218403604
2025-06-16 18:00:00+00:00,BTCUSD_1H,98964.37447447871
2025-06-16 19:00:00+00:00,BTCUSD_1H,98914.33456913248
2025-06-16 20:00:00+00:00,BTCUSD_1H,98864.29468147867
2025-06-16 21:00:00+00:00,BTCUSD_1H,98814.25446502112
2025-06-16 23:00:00+00:00,BTCUSD_1H,98764.29826419007
2025-06-17 07:00:00+00:00,BTCUSD_1H,98714.33056924603
2025-06-17 08:00:00+00:00,BTCUSD_1H,98664.36595132055
2025-06-17 09:00:00+00:00,BTCUSD_1H,98614.39390187686
2025-06-17 10:00:00+00:00,BTCUSD_1H,98564.43719455144
2025-06-17 11:00:00+00:00,BTCUSD_1H,98514.47296415674
2025-06-17 12:00:00+00:00,BTCUSD_1H,98464.4979176525
2025-06-17 13:00:00+00:00,BTCUSD_1H,98414.53703643706
2025-06-17 14:00:00+00:00,BTCUSD_1H,98364.57570074491
2025-06-17 15:00:00+00:00,BTCUSD_1H,98314.61459671477
2025-06-17 16:00:00+00:00,BTCUSD_1H,98264.65151198125
2025-06-17 17:00:00+00:00,BTCUSD_1H,98214.68355426619
2025-06-17 18:00:00+00:00,BTCUSD_1H,98164.72006524414
2025-06-18 18:00:00+00:00,BTCUSD_1H,98114.76003402742
2025-06-18 19:00:00+00:00,BTCUSD_1H,98064.79439515984
2025-06-18 21:00:00+00:00,BTCUSD_1H,98014.75191016708
2025-06-18 23:00:00+00:00,BTCUSD_1H,97964.7150040555
2025-06-19 00:00:00+00:00,BTCUSD_1H,97914.68350961705
2025-06-19 03:00:00+00:00,BTCUSD_1H,97864.64823157403
2025-06-19 04:00:00+00:00,BTCUSD_1H,97814.61184462714
2025-06-19 05:00:00+00:00,BTCUSD_1H,97764.56977297051
2025-06-19 09:00:00+00:00,BTCUSD_1H,97714.5331756208
2025-06-19 10:00:00+00:00,BTCUSD_1H,97664.49197647866
2025-06-20 01:00:00+00:00,BTCUSD_1H,97614.45372426501
2025-06-20 07:00:00+00:00,BTCUSD_1H,97564.42507049018
2025-06-20 08:00:00+00:00,BTCUSD_1H,97514.3859844559
2025-06-20 09:00:00+00:00,BTCUSD_1H,97464.34636252253
2025-06-20 10:00:00+00:00,BTCUSD_1H,97414.31233116244
2025-06-20 11:00:00+00:00,BTCUSD_1H,97364.2761923413
2025-06-20 12:00:00+00:00,BTCUSD_1H,97314.24631871223
2025-06-20 14:00:00+00:00,BTCUSD_1H,97264.27956049224
2025-06-20 15:00:00+00:00,BTCUSD_1H,97214.32219911352
2025-06-20 16:00:00+00:00,BTCUSD_1H,97164.35338983747
2025-06-20 17:00:00+00:00,BTCUSD_1H,97114.38958415913
2025-06-20 18:00:00+00:00,BTCUSD_1H,97064.42564722954
2025-06-20 22:00:00+00:00,BTCUSD_1H,97014.46671160251
2025-06-20 23:00:00+00:00,BTCUSD_1H,96964.5066433997
2025-06-21 00:00:00+00:00,BTCUSD_1H,96914.54209755574
2025-06-21 17:00:00+00:00,BTCUSD_1H,96864.56742801738
2025-06-21 18:00:00+00:00,BTCUSD_1H,96814.61100266378
