ts,symbol,tf,action,price,size,fee,pnl,reasons,reason
2018-02-13 19:00:00+00:00,BTCUSD_1H,1H,stop,118703.04400699999,0.357243146577353,42.40584894937068,-71.79999795573757,,stop_loss
2018-02-14 03:00:00+00:00,BTCUSD_1H,1H,enter_long,119549.145864,1.1808367071524908,141.1680197449386,0.0,4.0,
2018-02-14 17:00:00+00:00,BTCUSD_1H,1H,stop,118340.783424,1.1808367071524908,139.74114102024222,-1426.878724696363,,stop_loss
2018-02-15 02:00:00+00:00,BTCUSD_1H,1H,enter_short,117780.01623600001,0.892085670810194,105.0698647919276,0.0,4.0,
2018-02-16 22:00:00+00:00,BTCUSD_1H,1H,tp1,116582.230476,0.294388271367364,34.32044130198126,352.6140793548483,,take_profit_1R
2018-02-17 03:00:00+00:00,BTCUSD_1H,1H,stop,117912.631105,0.59769739944283,70.47607297292025,-79.26356232874124,,stop_loss
2018-02-17 17:00:00+00:00,BTCUSD_1H,1H,enter_long,118645.62384100001,1.2619092687235736,149.7200124184485,0.0,4.0,
2018-02-17 21:00:00+00:00,BTCUSD_1H,1H,stop,117643.671744,1.2619092687235736,148.4556397804272,-1264.3726380213227,,stop_loss
2018-02-19 12:00:00+00:00,BTCUSD_1H,1H,enter_short,113571.953943,0.9505755055703697,107.95871753798197,0.0,4.0,
2018-02-19 22:00:00+00:00,BTCUSD_1H,1H,tp1,112385.805033,0.313689916838222,35.2542938345984,372.0829529356488,,take_profit_1R
2018-02-20 07:00:00+00:00,BTCUSD_1H,1H,stop,113660.12643399999,0.6368855887321477,72.38849653928843,-56.15578884050879,,stop_loss
2018-02-21 04:00:00+00:00,BTCUSD_1H,1H,enter_long,114994.059534,1.2503438445572452,143.7821144989863,0.0,4.0,
2018-02-22 11:00:00+00:00,BTCUSD_1H,1H,stop,113872.303551,1.2503438445572452,142.379533810547,-1402.5806884393062,,stop_loss
2018-03-04 17:00:00+00:00,BTCUSD_1H,1H,enter_short,117738.285468,1.050584124773373,123.69397359071631,0.0,4.0,
2018-03-07 05:00:00+00:00,BTCUSD_1H,1H,tp1,116432.485728,0.3466927611752131,40.36629996753391,452.7113174024761,,take_profit_1R
2018-03-07 06:00:00+00:00,BTCUSD_1H,1H,tp2,115602.905428,0.23228414998739277,26.852722623415936,496.0149374914456,,take_profit_2R
2018-03-07 17:00:00+00:00,BTCUSD_1H,1H,tp3,114984.4328,0.1603464526276608,18.437345906883646,441.5705063730204,,take_profit_3R
2018-03-12 08:00:00+00:00,BTCUSD_1H,1H,enter_long,115965.96939500001,0.788193314544308,91.40360179178884,0.0,4.0,
2018-03-12 18:00:00+00:00,BTCUSD_1H,1H,stop,114501.66269099999,0.788193314544308,90.24944503725361,-1154.156754535224,,stop_loss
2018-03-13 23:00:00+00:00,BTCUSD_1H,1H,enter_short,112509.28833000001,0.8266580694227459,93.00671108300489,0.0,4.0,
2018-03-14 14:00:00+00:00,BTCUSD_1H,1H,tp1,111028.36549,0.2727971629095062,30.288223108151723,403.9915492398923,,take_profit_1R
2018-03-15 00:00:00+00:00,BTCUSD_1H,1H,tp2,109649.08066600001,0.18277409914936912,20.041011941284662,522.7718791677217,,take_profit_2R
2018-03-17 08:00:00+00:00,BTCUSD_1H,1H,stop,113050.299854,0.37108680736387056,41.9514748443491,-200.76223918821714,,stop_loss
2018-03-17 09:00:00+00:00,BTCUSD_1H,1H,enter_long,112932.047135,0.7038642145378122,79.48882665282396,0.0,4.0,
2018-03-18 09:00:00+00:00,BTCUSD_1H,1H,stop,111239.158044,0.7038642145378122,78.2972626024876,-1191.564050336349,,stop_loss
2018-03-19 01:00:00+00:00,BTCUSD_1H,1H,enter_short,108375.993663,0.6065474194440043,65.73517928597241,0.0,4.0,
2018-03-22 03:00:00+00:00,BTCUSD_1H,1H,enter_long,109317.018385,0.679245649189029,74.25310912032835,0.0,4.0,
2018-03-22 17:00:00+00:00,BTCUSD_1H,1H,tp1,111094.1796,0.22415106423237957,24.901878587363115,398.35257765475876,,take_profit_1R
2018-03-23 18:00:00+00:00,BTCUSD_1H,1H,tp2,112208.668911,0.15018121303569432,16.851634010174582,434.27158366998316,,take_profit_2R
2018-03-30 06:00:00+00:00,BTCUSD_1H,1H,enter_short,111328.885191,0.9300533452025878,103.54180208956438,0.0,4.0,
2018-03-30 11:00:00+00:00,BTCUSD_1H,1H,stop,112615.595774,0.9300533452025878,104.7385115715911,-1196.7094820267287,,stop_loss
2018-03-31 01:00:00+00:00,BTCUSD_1H,1H,enter_long,113947.80767000001,0.9572453214634883,109.0760057831289,0.0,4.0,
2018-04-01 02:00:00+00:00,BTCUSD_1H,1H,tp1,115042.004187,0.31589095608295115,36.3407286923303,345.64678389776174,,take_profit_1R
2018-04-01 22:00:00+00:00,BTCUSD_1H,1H,tp2,116491.978494,0.21164694057557726,24.65517084985104,538.4659712012425,,take_profit_2R
2018-04-06 09:00:00+00:00,BTCUSD_1H,1H,tp3,117082.05515100001,0.14610052443368637,17.105749659334894,457.91520067906026,,take_profit_3R
2018-01-05 11:00:00+00:00,ETHUSD_1H,1H,enter_short,2516.027547,25.188010506998683,63.37372828973413,0.0,4.0,
2018-01-05 12:00:00+00:00,ETHUSD_1H,1H,enter_short,2499.698985,24.807740014884637,62.01188253535101,0.0,4.0,
2018-01-07 10:00:00+00:00,ETHUSD_1H,1H,stop,2560.2209009999997,24.807740014884637,63.51329449268169,-1501.4119573306791,,stop_loss
2018-01-09 00:00:00+00:00,ETHUSD_1H,1H,enter_short,2536.4832180000003,25.14909822519228,63.79026559603381,0.0,4.0,
2018-01-09 09:00:00+00:00,ETHUSD_1H,1H,stop,2585.158345,25.14909822519228,65.01440114608052,-1224.1355500466968,,stop_loss
2018-01-20 15:00:00+00:00,ETHUSD_1H,1H,enter_short,3552.241689,18.70807387016601,66.45559992249528,0.0,4.0,
2018-01-20 23:00:00+00:00,ETHUSD_1H,1H,stop,3620.5426070000003,18.70807387016601,67.73337854183944,-1277.7786193441582,,stop_loss
2018-01-23 05:00:00+00:00,ETHUSD_1H,1H,enter_short,3649.4436,10.08151626004551,36.79192499351902,0.0,4.0,
2018-01-23 06:00:00+00:00,ETHUSD_1H,1H,enter_short,3659.366649,10.06585948060165,36.83467047683415,0.0,4.0,
2018-01-23 07:00:00+00:00,ETHUSD_1H,1H,enter_short,3697.799727,10.165258052336558,37.58908845081468,0.0,4.0,
2018-01-23 08:00:00+00:00,ETHUSD_1H,1H,enter_short,3705.054645,9.932318344991991,36.79978221973129,0.0,4.0,
2018-01-23 09:00:00+00:00,ETHUSD_1H,1H,enter_short,3701.70699,10.14169395265278,37.54157939497553,0.0,4.0,
2018-01-23 10:00:00+00:00,ETHUSD_1H,1H,enter_short,3646.475679,9.477133031870252,34.55813510736241,0.0,4.0,
2018-01-23 11:00:00+00:00,ETHUSD_1H,1H,enter_short,3705.6042599999996,8.89883298161756,32.97555340571053,0.0,4.0,
2018-01-23 14:00:00+00:00,ETHUSD_1H,1H,enter_short,3698.479251,9.923025672284998,36.700104556086394,0.0,4.0,
2018-01-23 16:00:00+00:00,ETHUSD_1H,1H,enter_short,3669.189768,10.181521992087518,37.357936316034504,0.0,4.0,
2018-01-24 13:00:00+00:00,ETHUSD_1H,1H,tp1,3575.150855,3.3599022573888813,12.01215742822029,315.9615560710977,,take_profit_1R
2018-01-25 01:00:00+00:00,ETHUSD_1H,1H,enter_short,3609.0219150000003,12.071046732195223,43.5646721934817,0.0,4.0,
2018-01-25 02:00:00+00:00,ETHUSD_1H,1H,enter_short,3556.368798,11.998628728145372,42.671548827562624,0.0,4.0,
2018-01-25 03:00:00+00:00,ETHUSD_1H,1H,enter_short,3544.467135,12.58381721106659,44.60292653747289,0.0,4.0,
2018-01-25 04:00:00+00:00,ETHUSD_1H,1H,enter_short,3591.104466,11.578668783908977,41.58020918023032,0.0,4.0,
2018-01-25 11:00:00+00:00,ETHUSD_1H,1H,stop,3740.5665649999996,11.578668783908977,43.31078132029913,-1730.5721400688114,,stop_loss
2018-02-02 01:00:00+00:00,ETHUSD_1H,1H,enter_short,3679.072845,12.101514418090053,44.52235307897109,0.0,4.0,
2018-02-02 02:00:00+00:00,ETHUSD_1H,1H,enter_short,3672.257619,12.231347195526826,44.91665792940768,0.0,4.0,
2018-02-02 03:00:00+00:00,ETHUSD_1H,1H,enter_short,3659.366649,12.141184632729171,44.42904612436045,0.0,4.0,
2018-02-02 04:00:00+00:00,ETHUSD_1H,1H,enter_short,3646.895385,11.95927014282787,43.614207091847256,0.0,4.0,
2018-02-02 05:00:00+00:00,ETHUSD_1H,1H,enter_short,3605.944071,11.433985070482366,41.23031067280841,0.0,4.0,
2018-02-02 06:00:00+00:00,ETHUSD_1H,1H,enter_short,3614.727918,11.67094601353831,42.18729438460774,0.0,4.0,
2018-02-02 07:00:00+00:00,ETHUSD_1H,1H,enter_short,3611.440221,11.793644910199836,42.59204358088762,0.0,4.0,
2018-02-02 08:00:00+00:00,ETHUSD_1H,1H,enter_short,3639.300705,12.010569300984882,43.71007332452564,0.0,4.0,
2018-02-02 09:00:00+00:00,ETHUSD_1H,1H,enter_short,3660.076152,11.702945798642471,42.833672825759905,0.0,4.0,
2018-02-02 10:00:00+00:00,ETHUSD_1H,1H,enter_short,3596.0110290000002,10.798136550149643,38.83021812698613,0.0,4.0,
2018-02-02 11:00:00+00:00,ETHUSD_1H,1H,enter_short,3629.547537,10.621348911311749,38.55069078066919,0.0,4.0,
2018-02-02 12:00:00+00:00,ETHUSD_1H,1H,enter_short,3612.4695,10.472927482457855,37.83313110609079,0.0,4.0,
2018-02-02 13:00:00+00:00,ETHUSD_1H,1H,enter_short,3584.319219,10.250552797668732,36.741253398058255,0.0,4.0,
2018-02-02 14:00:00+00:00,ETHUSD_1H,1H,enter_short,3568.2005099999997,10.048231511254015,35.85410480305464,0.0,4.0,
2018-02-02 15:00:00+00:00,ETHUSD_1H,1H,enter_short,3546.095994,9.741841207988308,34.54550408183146,0.0,4.0,
2018-02-02 16:00:00+00:00,ETHUSD_1H,1H,enter_short,3513.019164,9.49062461868026,33.34074616375394,0.0,4.0,
2018-02-02 17:00:00+00:00,ETHUSD_1H,1H,enter_short,3537.771825,9.354286936070128,33.09333276539448,0.0,4.0,
2018-02-02 18:00:00+00:00,ETHUSD_1H,1H,enter_short,3532.965192,9.678132949894914,34.19250683552701,0.0,4.0,
2018-02-02 19:00:00+00:00,ETHUSD_1H,1H,enter_short,3459.796446,9.092680392284201,31.458823305838763,0.0,4.0,
2018-02-02 20:00:00+00:00,ETHUSD_1H,1H,enter_short,3483.9495269999998,8.9861100413361,31.30715382808286,0.0,4.0,
2018-02-02 21:00:00+00:00,ETHUSD_1H,1H,enter_short,3512.109801,8.821120282275842,30.980742999180876,0.0,4.0,
2018-02-02 22:00:00+00:00,ETHUSD_1H,1H,enter_short,3513.03915,8.960802887938751,31.479651360761896,0.0,4.0,
2018-02-02 23:00:00+00:00,ETHUSD_1H,1H,enter_short,3520.4439629999997,9.33843834629596,32.875448900065315,0.0,4.0,
2018-02-03 00:00:00+00:00,ETHUSD_1H,1H,enter_short,3524.970792,10.544074230282558,37.1675536904259,0.0,4.0,
2018-02-03 01:00:00+00:00,ETHUSD_1H,1H,enter_short,3530.217117,11.819532621910005,41.725516376806596,0.0,4.0,
2018-02-03 02:00:00+00:00,ETHUSD_1H,1H,enter_short,3515.867169,12.501785969424171,43.954618843763285,0.0,4.0,
2018-02-03 03:00:00+00:00,ETHUSD_1H,1H,enter_short,3476.4847560000003,12.375143640060084,43.02199821797924,0.0,4.0,
2018-02-03 04:00:00+00:00,ETHUSD_1H,1H,enter_short,3515.707281,12.063349819911402,42.411206795112555,0.0,4.0,
2018-02-03 05:00:00+00:00,ETHUSD_1H,1H,enter_short,3487.996692,12.334584412609445,43.02298962837651,0.0,4.0,
2018-02-03 06:00:00+00:00,ETHUSD_1H,1H,enter_short,3488.5962719999998,12.866700977869254,44.886725064333426,0.0,4.0,
2018-02-03 07:00:00+00:00,ETHUSD_1H,1H,enter_short,3487.676916,13.654273787695528,47.62169549408958,0.0,4.0,
2018-02-03 08:00:00+00:00,ETHUSD_1H,1H,enter_short,3505.564386,13.232013912517473,46.385676726777774,0.0,4.0,
2018-02-03 09:00:00+00:00,ETHUSD_1H,1H,enter_short,3505.434477,16.148380548122155,56.60708992110356,0.0,4.0,
2018-02-03 10:00:00+00:00,ETHUSD_1H,1H,enter_short,3505.524414,16.87153530971316,59.14357892986253,0.0,4.0,
2018-02-03 11:00:00+00:00,ETHUSD_1H,1H,enter_short,3475.7752530000002,16.41112205185913,57.04137190181455,0.0,4.0,
2018-02-03 12:00:00+00:00,ETHUSD_1H,1H,enter_short,3455.869197,15.840329478853166,54.74210671629972,0.0,4.0,
2018-02-03 13:00:00+00:00,ETHUSD_1H,1H,enter_short,3468.110622,14.825168901031422,51.415325738611145,0.0,4.0,
2018-02-03 14:00:00+00:00,ETHUSD_1H,1H,enter_short,3420.753795,13.332825416174632,45.60831314045183,0.0,4.0,
2018-02-03 15:00:00+00:00,ETHUSD_1H,1H,enter_short,3379.922397,12.386968908708047,41.866993645484975,0.0,4.0,
2018-02-03 16:00:00+00:00,ETHUSD_1H,1H,enter_short,3379.362789,11.80139930877519,39.881209682205196,0.0,4.0,
2018-02-03 17:00:00+00:00,ETHUSD_1H,1H,enter_short,3420.90369,12.224938875305625,41.82033850855747,0.0,4.0,
2018-02-03 18:00:00+00:00,ETHUSD_1H,1H,enter_short,3409.01202,12.626262626262635,43.04308106060609,0.0,4.0,
2018-02-03 19:00:00+00:00,ETHUSD_1H,1H,enter_short,3407.443119,12.546601663320915,42.751831504516815,0.0,4.0,
2018-02-03 20:00:00+00:00,ETHUSD_1H,1H,enter_short,3390.42504,12.01366124907754,40.73141792095017,0.0,4.0,
2018-02-03 21:00:00+00:00,ETHUSD_1H,1H,enter_short,3406.144029,11.317521139512714,38.549107052432504,0.0,4.0,
2018-02-03 22:00:00+00:00,ETHUSD_1H,1H,enter_short,3410.480991,11.587869156403135,39.5202074841081,0.0,4.0,
2018-02-03 23:00:00+00:00,ETHUSD_1H,1H,enter_short,3440.969634,11.29998224288505,38.88289576250667,0.0,4.0,
2018-02-04 00:00:00+00:00,ETHUSD_1H,1H,enter_short,3440.5899,11.541061447908598,39.7080594529537,0.0,4.0,
2018-02-04 21:00:00+00:00,ETHUSD_1H,1H,stop,3548.762396,11.541061447908598,40.95648487626335,-1248.4254233096487,,stop_loss
2018-02-17 01:00:00+00:00,ETHUSD_1H,1H,enter_short,4454.659554,8.253354399037883,36.76588402622204,0.0,4.0,
2018-02-17 02:00:00+00:00,ETHUSD_1H,1H,enter_short,4422.162318000001,8.987725335113735,39.74518030147389,0.0,4.0,
2018-02-17 03:00:00+00:00,ETHUSD_1H,1H,enter_short,4419.544152,9.479314780960086,41.89425020515932,0.0,4.0,
2018-02-17 04:00:00+00:00,ETHUSD_1H,1H,enter_short,4452.600996,10.074551682450096,44.857958855530775,0.0,4.0,
2018-02-17 05:00:00+00:00,ETHUSD_1H,1H,enter_short,4442.917778999999,10.950503723171208,48.65218768068304,0.0,4.0,
2018-02-17 06:00:00+00:00,ETHUSD_1H,1H,enter_short,4397.8093770000005,10.654165778819467,46.854990166204765,0.0,4.0,
2018-02-17 07:00:00+00:00,ETHUSD_1H,1H,enter_short,4404.104966999999,11.047979797979744,48.656462703598244,0.0,4.0,
2018-02-17 08:00:00+00:00,ETHUSD_1H,1H,enter_short,4388.12616,11.030049004931959,48.40124658462389,0.0,4.0,
2018-02-17 09:00:00+00:00,ETHUSD_1H,1H,enter_short,4409.960865,11.572543314376352,51.03446312491711,0.0,4.0,
2018-02-17 10:00:00+00:00,ETHUSD_1H,1H,enter_short,4393.342506,12.3622492229443,54.31159498092666,0.0,4.0,
2018-02-17 11:00:00+00:00,ETHUSD_1H,1H,enter_short,4413.048702,12.864572804293068,56.77198631577003,0.0,4.0,
2018-02-17 12:00:00+00:00,ETHUSD_1H,1H,enter_short,4400.727333000001,13.048016701461345,57.42076373956145,0.0,4.0,
2018-02-17 13:00:00+00:00,ETHUSD_1H,1H,enter_short,4408.491894,13.952839402818459,61.51097940560898,0.0,4.0,
2018-02-17 14:00:00+00:00,ETHUSD_1H,1H,enter_short,4405.244169,14.329873692399005,63.12659252594721,0.0,4.0,
2018-02-17 15:00:00+00:00,ETHUSD_1H,1H,enter_short,4409.331306,14.474473232563412,63.82274796220088,0.0,4.0,
2018-02-17 16:00:00+00:00,ETHUSD_1H,1H,enter_short,4418.30502,14.582118156820238,64.428245854512,0.0,4.0,
2018-02-17 18:00:00+00:00,ETHUSD_1H,1H,enter_short,4408.082181,15.081331466120849,66.47974850156193,0.0,4.0,
2018-02-17 21:00:00+00:00,ETHUSD_1H,1H,enter_short,4412.798877,17.179178835251665,75.80826107198072,0.0,4.0,
2018-02-17 22:00:00+00:00,ETHUSD_1H,1H,enter_short,4406.1735180000005,17.795403701443945,78.40963653142151,0.0,4.0,
2018-02-18 01:00:00+00:00,ETHUSD_1H,1H,stop,4490.010809,17.795403701443945,79.90155497000192,-1491.91843858043,,stop_loss
2018-02-20 01:00:00+00:00,ETHUSD_1H,1H,enter_short,4233.624387,9.531590413943336,40.35317362336593,0.0,4.0,
2018-02-20 02:00:00+00:00,ETHUSD_1H,1H,enter_short,4228.8477330000005,9.772851019866792,41.32789888031042,0.0,4.0,
2018-02-20 03:00:00+00:00,ETHUSD_1H,1H,enter_short,4240.379655000001,10.273268954181205,43.562560663653116,0.0,4.0,
2018-02-20 04:00:00+00:00,ETHUSD_1H,1H,enter_short,4232.585115,10.70860359809079,45.325076191714516,0.0,4.0,
2018-02-20 05:00:00+00:00,ETHUSD_1H,1H,enter_short,4254.699624,10.6374895524656,45.259322799179316,0.0,4.0,
2018-02-20 06:00:00+00:00,ETHUSD_1H,1H,enter_short,4280.041872,10.426752066731193,44.62693543457205,0.0,4.0,
2018-02-20 07:00:00+00:00,ETHUSD_1H,1H,enter_short,4284.628659,10.825690911059207,46.3840655310001,0.0,4.0,
2018-02-20 10:00:00+00:00,ETHUSD_1H,1H,enter_short,4289.285397,10.697965858206091,45.88662873320796,0.0,4.0,
2018-02-20 11:00:00+00:00,ETHUSD_1H,1H,tp1,4194.3239730000005,3.53032873320801,14.80734243826508,335.2450436935458,,take_profit_1R
2018-02-20 11:00:00+00:00,ETHUSD_1H,1H,enter_short,4188.456027,9.956334362154529,41.70166866599334,0.0,4.0,
2018-02-20 12:00:00+00:00,ETHUSD_1H,1H,enter_short,4188.585936,9.98288648031943,41.81417791215051,0.0,4.0,
2018-02-20 13:00:00+00:00,ETHUSD_1H,1H,enter_short,4138.30116,9.294667516464818,38.464133365200674,0.0,4.0,
2018-02-20 14:00:00+00:00,ETHUSD_1H,1H,enter_short,4182.630108,9.583920918961086,40.085996188337674,0.0,4.0,
2018-02-20 15:00:00+00:00,ETHUSD_1H,1H,enter_short,4142.018556,9.259014311790677,38.35100908970656,0.0,4.0,
2018-02-20 16:00:00+00:00,ETHUSD_1H,1H,enter_short,4139.2704810000005,8.974819221498517,37.14920427586022,0.0,4.0,
2018-02-20 17:00:00+00:00,ETHUSD_1H,1H,enter_short,4156.158651,8.67528411555477,36.05585712674584,0.0,4.0,
2018-02-20 18:00:00+00:00,ETHUSD_1H,1H,enter_short,4149.982977000001,8.821453775582201,36.608883001058516,0.0,4.0,
2018-02-20 19:00:00+00:00,ETHUSD_1H,1H,enter_short,4128.148272,9.001826084720035,37.16087279648154,0.0,4.0,
2018-02-20 20:00:00+00:00,ETHUSD_1H,1H,enter_short,4073.036877,8.815898843857832,35.90748109493462,0.0,4.0,
2018-02-20 21:00:00+00:00,ETHUSD_1H,1H,enter_short,4102.416297,8.644643408459386,35.463926000617406,0.0,4.0,
2018-02-20 22:00:00+00:00,ETHUSD_1H,1H,enter_short,4107.632643,8.333730177627492,34.23190211557687,0.0,4.0,
2018-02-20 23:00:00+00:00,ETHUSD_1H,1H,enter_short,4134.613743,8.259294656236348,34.14899319316127,0.0,4.0,
2018-02-21 00:00:00+00:00,ETHUSD_1H,1H,enter_short,4138.2312090000005,8.752297478087984,36.21903057427569,0.0,4.0,
2018-02-21 01:00:00+00:00,ETHUSD_1H,1H,enter_short,4167.500706,9.77503456172933,40.73746343718138,0.0,4.0,
2018-02-21 10:00:00+00:00,ETHUSD_1H,1H,enter_short,4132.80501,11.351289993027038,46.91266815314501,0.0,4.0,
2018-02-21 12:00:00+00:00,ETHUSD_1H,1H,stop,4258.438822,11.351289993027038,48.33877398608645,-1426.1058329414407,,stop_loss
2018-02-27 01:00:00+00:00,ETHUSD_1H,1H,enter_short,4432.345185,7.454897867899206,33.04268066944981,0.0,4.0,
2018-02-27 02:00:00+00:00,ETHUSD_1H,1H,enter_short,4428.347984999999,7.758467813442095,34.35719530834365,0.0,4.0,
2018-02-27 03:00:00+00:00,ETHUSD_1H,1H,enter_short,4412.60901,7.919806304165805,34.947008655216834,0.0,4.0,
2018-02-27 04:00:00+00:00,ETHUSD_1H,1H,enter_short,4426.139532,7.696451935657653,34.06557016855226,0.0,4.0,
2018-02-27 05:00:00+00:00,ETHUSD_1H,1H,enter_short,4417.195797,7.607703343042206,33.60471523170889,0.0,4.0,
2018-02-27 06:00:00+00:00,ETHUSD_1H,1H,enter_short,4417.075881,8.862442235867555,39.14607984680629,0.0,4.0,
2018-02-27 08:00:00+00:00,ETHUSD_1H,1H,enter_short,4424.3807639999995,9.661835748792258,42.747640231884,0.0,4.0,
2018-02-27 11:00:00+00:00,ETHUSD_1H,1H,stop,4557.057709,9.661835748792258,44.02954308212554,-1281.9028502415458,,stop_loss
2018-03-02 01:00:00+00:00,ETHUSD_1H,1H,enter_short,4473.916065,11.091920328320855,49.62432054857475,0.0,4.0,
2018-03-02 02:00:00+00:00,ETHUSD_1H,1H,enter_short,4476.524238,12.473493825620585,55.83789744293389,0.0,4.0,
2018-03-02 03:00:00+00:00,ETHUSD_1H,1H,enter_short,4453.820142,13.122129534164406,58.443604825194505,0.0,4.0,
2018-03-02 04:00:00+00:00,ETHUSD_1H,1H,enter_short,4378.692768,11.908407335578925,52.14325707869759,0.0,4.0,
2018-03-02 05:00:00+00:00,ETHUSD_1H,1H,enter_short,4331.425878,11.246425243404774,48.71305733427589,0.0,4.0,
2018-03-02 06:00:00+00:00,ETHUSD_1H,1H,enter_short,4334.593659,11.85155086008397,51.37165720743597,0.0,4.0,
2018-03-02 07:00:00+00:00,ETHUSD_1H,1H,enter_short,4343.847177000001,12.09607741489542,52.543511731466936,0.0,4.0,
2018-03-02 08:00:00+00:00,ETHUSD_1H,1H,enter_short,4343.997072,12.31960577261526,53.51633140443499,0.0,4.0,
2018-03-02 09:00:00+00:00,ETHUSD_1H,1H,enter_short,4404.944379,10.821172396735081,47.66666252318815,0.0,4.0,
2018-03-02 10:00:00+00:00,ETHUSD_1H,1H,enter_short,4328.108202,9.640545379424305,41.72532352843954,0.0,4.0,
2018-03-02 11:00:00+00:00,ETHUSD_1H,1H,enter_short,4279.622166,9.139216377475734,39.112392988915374,0.0,4.0,
2018-03-02 12:00:00+00:00,ETHUSD_1H,1H,enter_short,4314.018072,9.020037368726229,38.912604218800276,0.0,4.0,
2018-03-02 13:00:00+00:00,ETHUSD_1H,1H,enter_short,4333.594359,8.869067227529582,38.43493970681397,0.0,4.0,
