timestamp,open,high,low,close,volume
2024-07-01,62669.14,63801.26,62448.46,62830.13,1000.0
2024-07-02,62830.94,63223.57,61000.0,62040.22,1283.9923001001082
2024-07-03,62039.44,62197.01,59332.76,60145.01,1946.2943300932334
2024-07-04,60145.01,60429.27,56709.73,57042.14,1507.6006717458934
2024-07-05,57036.45,57515.6,53499.9,56639.43,1000.0
2024-07-06,56634.53,58481.97,56020.32,58244.75,1998.26887485497
2024-07-07,58240.36,58448.89,55717.23,55854.09,2574.909413347575
2024-07-08,55852.61,58200.0,54278.93,56699.43,1787.4477332868837
2024-07-09,56701.18,58295.31,56276.37,58047.86,1639.6439978145256
2024-07-10,58047.86,59481.93,57157.28,57712.59,1000.0
2024-07-11,57713.4,59533.06,57036.41,57340.77,1000.0
2024-07-12,57343.66,58550.0,56538.33,57909.03,1000.0
2024-07-13,57908.61,59875.0,57770.92,59224.58,1950.940359807973
2024-07-14,59224.58,61428.67,59209.2,60808.42,2467.6267552947447
2024-07-15,60804.97,64943.61,60666.59,64757.16,1670.642582566315
2024-07-16,64757.16,65405.89,62410.33,65088.99,1000.0
2024-07-17,65086.55,66139.0,63853.99,64085.81,1592.830775870498
2024-07-18,64085.82,65130.88,63222.6,63982.86,1000.0
2024-07-19,63977.64,67504.22,63289.15,66707.61,1520.9711877592677
2024-07-20,66707.61,67635.0,66271.0,67163.83,1000.0
2024-07-21,67163.82,68380.0,65820.18,68181.28,1824.0487385745346
2024-07-22,68181.16,68495.0,66569.42,67558.22,1000.0
2024-07-23,67560.03,67786.84,65444.3,65939.24,2197.6329943718174
2024-07-24,65939.24,67131.17,65090.61,65366.4,1000.0
2024-07-25,65358.86,66161.98,63412.46,65795.42,1000.0
2024-07-26,65795.52,68216.66,65705.6,67924.08,2541.3973950939203
2024-07-27,67921.46,69418.15,66635.28,67899.41,1000.0
2024-07-28,67901.81,68308.82,67021.8,68244.3,1000.0
2024-07-29,68244.3,70000.0,66400.01,66771.45,2242.398486508854
2024-07-30,66767.14,66994.15,65283.68,66169.68,1000.0
2024-07-31,66169.68,66837.4,64500.0,64609.62,1602.000425471366
2024-08-01,64609.61,65593.56,62212.81,65288.18,1237.313160740649
2024-08-02,65293.48,65557.86,61150.0,61418.06,2030.607379169855
2024-08-03,61418.06,62171.58,59819.13,60674.93,5159.008097634
2024-08-04,60674.93,61082.3,57123.0,58130.95,2117.154356139993
2024-08-05,58131.31,58282.83,49050.01,54029.12,2249.343466710353
2024-08-06,54037.9,57091.16,53965.57,56048.08,1828.3027384943202
2024-08-07,56048.07,57757.15,54564.15,55148.1,1776.7642483869377
2024-08-08,55144.14,62755.24,54737.32,61705.58,1550.7324625787987
2024-08-09,61704.05,61764.38,59552.46,60862.13,1743.3243221917041
2024-08-10,60864.71,61500.0,60255.61,60935.02,1000.0
2024-08-11,60935.01,61868.69,58312.63,58722.49,2913.219904599293
2024-08-12,58717.44,60721.77,57653.31,59358.78,1988.3238267845052
2024-08-13,59358.78,61615.43,58402.01,60603.19,2576.7446642113373
2024-08-14,60603.19,61827.2,58453.56,58690.62,2250.8095156981885
2024-08-15,58690.62,59883.49,56120.0,57543.61,1303.720320392903
2024-08-16,57543.57,59871.61,57096.56,58888.99,2536.8606167049156
2024-08-17,58888.99,59711.02,58803.45,59497.49,1921.3353165058347
2024-08-18,59497.49,60284.99,58422.0,58437.9,1851.3818624584567
2024-08-19,58436.2,59639.81,57820.0,59452.67,1880.744661946593
2024-08-20,59455.81,61457.03,58571.96,59017.59,1000.0
2024-08-21,59017.59,61849.98,58793.89,61163.28,2474.494745204291
2024-08-22,61167.54,61430.48,59750.0,60383.29,1529.53810231533
2024-08-23,60383.28,64987.0,60343.2,64086.72,1533.024173500678
2024-08-24,64091.63,64529.78,63564.22,64179.63,1000.0
2024-08-25,64179.63,65050.08,63793.74,64251.93,1000.0
2024-08-26,64250.01,64509.36,62806.8,62840.0,2252.2456433040957
2024-08-27,62840.09,63226.26,58025.49,59439.64,2527.7418009212793
2024-08-28,59437.68,60236.98,57851.62,59045.88,1000.0
2024-08-29,59047.94,61194.09,58729.39,59364.47,1000.0
2024-08-30,59353.12,59929.63,57700.0,59112.77,1000.0
2024-08-31,59117.59,59446.99,58739.31,58968.37,1000.0
2024-09-01,58968.37,59070.55,57200.0,57299.0,7148.156193863423
2024-09-02,57291.21,59423.0,57119.01,59139.83,2733.636576869713
2024-09-03,59138.89,59825.7,57394.49,57468.84,2061.1577024344597
2024-09-04,57460.5,58531.25,55555.0,57971.0,1000.0
2024-09-05,57971.0,58326.12,55628.04,56156.82,2790.5255022128345
2024-09-06,56156.82,56995.0,52530.0,53950.01,2144.9096216776784
2024-09-07,53950.0,54847.0,53733.1,54156.33,1000.0
2024-09-08,54159.6,55315.95,53623.95,54881.11,1212.0859564701634
2024-09-09,54881.1,58119.97,54565.56,57053.9,2290.565995243022
2024-09-10,57047.82,58050.35,56377.76,57645.59,1247.923760802691
2024-09-11,57641.15,58014.35,55534.41,57352.79,1000.0
2024-09-12,57352.92,58600.0,57311.15,58137.54,1509.3531957110304
2024-09-13,58137.33,60670.0,57630.01,60543.35,2079.836810597239
2024-09-14,60543.35,60660.0,59436.8,60012.35,1000.0
2024-09-15,60012.34,60402.34,58695.75,59122.33,1263.5933986821499
2024-09-16,59122.7,59214.15,57477.0,58208.75,1555.8423928293064
2024-09-17,58209.76,61373.41,57620.27,60312.6,2523.4306826455468
2024-09-18,60317.38,61800.0,59174.5,61769.18,1714.3319012884008
2024-09-19,61770.38,63891.82,61569.16,62960.14,1777.0146347883338
2024-09-20,62956.04,64140.67,62340.0,63210.69,1000.0
2024-09-21,63210.94,63575.63,62755.0,63362.74,2576.31389892349
2024-09-22,63362.74,64000.0,62380.55,63577.66,2460.1452422074067
2024-09-23,63580.39,64739.67,62566.28,63338.87,1000.0
2024-09-24,63338.85,64700.0,62689.15,64272.93,1297.1326122495632
2024-09-25,64272.93,64811.0,62932.8,63130.89,1917.1499485749891
2024-09-26,63131.13,65865.0,62652.99,65177.21,2901.6835301441724
2024-09-27,65176.39,66550.0,64827.85,65789.0,1000.0
2024-09-28,65787.53,66266.39,65400.0,65858.99,1000.0
2024-09-29,65857.33,66059.0,65433.29,65600.01,1000.0
2024-09-30,65600.01,65624.95,62833.95,63301.25,6545.492279798218
2024-10-01,63305.52,64106.75,60150.89,60790.0,2332.341564262814
2024-10-02,60792.63,62380.34,59969.2,60631.37,1000.0
2024-10-03,60631.36,61474.92,59824.87,60744.99,1000.0
2024-10-04,60745.0,62481.0,60454.5,62090.71,2100.9825026595477
2024-10-05,62090.7,62380.04,61686.34,62051.29,1000.0
2024-10-06,62051.29,62978.75,61805.85,62810.86,6628.770240717555
2024-10-07,62810.93,64467.02,62113.28,62200.28,1000.0
2024-10-08,62203.82,63191.05,61824.48,62122.02,1000.0
2024-10-09,62118.44,62507.68,60255.0,60578.28,2265.5934337801486
2024-10-10,60578.28,61271.59,58863.9,60279.53,1000.0
2024-10-11,60279.53,63416.7,60029.98,62518.75,1802.8440841993347
2024-10-12,62518.75,63474.25,62464.15,63187.47,1527.0491299138523
2024-10-13,63183.08,63270.18,62033.0,62845.3,1000.0
2024-10-14,62847.89,66500.0,62426.67,66065.65,1506.5605186514692
2024-10-15,66065.64,67944.76,64778.44,67056.6,1954.7993837631416
2024-10-16,67056.62,68399.0,66743.0,67608.44,1000.0
2024-10-17,67608.45,67926.99,66629.97,67402.33,1000.0
2024-10-18,67399.86,69000.62,67149.24,68426.11,1255.0860300860331
2024-10-19,68426.11,68689.29,68005.83,68363.73,1000.0
2024-10-20,68363.73,69380.0,68083.18,69014.86,1000.0
2024-10-21,69014.87,69498.0,66802.0,67346.15,2764.7754399860264
2024-10-22,67346.15,67800.0,66535.0,67380.08,1000.0
2024-10-23,67389.7,67415.65,65149.51,66601.11,1238.8207612613544
2024-10-24,66601.1,68800.0,66445.32,68156.84,1599.8579209536526
2024-10-25,68156.84,68742.38,65500.01,66564.51,2115.799389683815
2024-10-26,66564.51,67365.18,66331.95,67012.56,1000.0
2024-10-27,67008.15,68261.37,66836.78,67943.19,1556.6574256573433
2024-10-28,67943.18,70235.98,67532.48,69924.5,2201.4871862820614
2024-10-29,69924.49,73624.98,69705.76,72724.35,2466.7170389698254
2024-10-30,72724.35,72948.6,71400.01,72322.91,1000.0
2024-10-31,72322.91,72684.02,69559.33,70197.83,1648.8902239637923
2024-11-01,70198.02,71620.0,68720.0,69467.29,1605.1173637219674
2024-11-02,69466.64,69891.92,69000.0,69358.94,1000.0
2024-11-03,69360.95,69364.65,67444.0,68738.18,1000.0
2024-11-04,68736.4,69453.94,66783.77,67807.48,1939.0772993541568
2024-11-05,67810.15,70557.67,67427.53,69380.73,1658.8185322107033
2024-11-06,69380.64,76509.56,69285.82,75646.55,2688.731591055107
2024-11-07,75646.55,76999.0,74463.96,75920.0,3597.9250505139426
2024-11-08,75925.0,77312.18,75654.26,76566.73,1000.0
2024-11-09,76566.72,76952.67,75758.58,76716.06,1000.0
2024-11-10,76716.06,81534.28,76535.33,80428.92,2365.7022523038863
2024-11-11,80427.69,89666.0,80277.34,88770.73,2492.0223094678795
2024-11-12,88770.74,90100.0,85010.0,88035.43,1000.0
2024-11-13,88035.43,93495.0,86220.5,90493.82,2484.0218693872594
2024-11-14,90499.4,91831.25,86672.07,87340.4,1741.6648577787496
2024-11-15,87338.96,91934.62,87100.83,91058.36,2012.7980579050409
2024-11-16,91058.36,91820.73,90069.21,90636.24,1000.0
2024-11-17,90638.54,91439.82,88713.64,89886.69,1000.0
2024-11-18,89877.11,92674.8,89372.65,90520.3,3963.1034758344413
2024-11-19,90521.32,94105.84,90403.24,92435.89,2437.1998831091223
2024-11-20,92445.04,94989.99,91600.0,94393.15,2075.57302425049
2024-11-21,94384.15,99073.53,94127.2,98439.09,2070.1589980737062
2024-11-22,98439.1,99860.0,97209.52,99024.03,1000.0
2024-11-23,99024.03,99044.11,97215.01,97778.77,1420.7864269369525
2024-11-24,97778.78,98700.0,95780.77,98028.18,1000.0
2024-11-25,98032.06,98999.0,92534.93,93000.01,2764.1481542254514
2024-11-26,93001.48,95004.92,90682.58,91929.54,1226.1874724833747
2024-11-27,91929.53,97386.06,91747.46,95951.19,2969.5809651807162
2024-11-28,95951.19,96676.31,94671.59,95665.53,1000.0
2024-11-29,95665.53,98750.0,95383.46,97490.56,1943.3991321945089
2024-11-30,97489.8,97509.6,96129.73,96465.42,1986.6244820601391
2024-12-01,96464.95,97895.9,95753.42,97263.18,1000.0
2024-12-02,97259.17,98200.0,94400.63,95862.89,1710.4385609176088
2024-12-03,95862.89,96310.1,93571.3,95924.52,1000.0
2024-12-04,95924.85,99263.2,94634.85,98746.24,1957.4932774540287
2024-12-05,98746.24,104000.0,92055.86,97044.23,1420.5970084680291
2024-12-06,97049.47,102104.12,96424.2,99891.35,2868.203852884775
2024-12-07,99885.37,100583.27,99012.73,99929.32,1000.0
2024-12-08,99919.2,101435.05,98729.66,101174.99,1773.2217409771235
2024-12-09,101175.0,101290.73,94220.8,97324.81,2338.504605112246
2024-12-10,97330.66,98338.17,94273.38,96660.76,1000.0
2024-12-11,96660.75,101984.98,95722.79,101202.11,1934.2045330088042
2024-12-12,101211.61,102595.0,99298.39,100030.47,1338.3756196824602
2024-12-13,100024.75,101959.13,99220.81,101428.75,1618.2285864411338
2024-12-14,101428.74,102650.0,100600.0,101399.99,1000.0
2024-12-15,101400.0,105100.0,101221.34,104447.76,1903.5503231638663
2024-12-16,104445.15,107857.79,103289.21,106099.81,1412.9199575437851
2024-12-17,106099.98,108388.88,105337.97,106136.99,1000.0
2024-12-18,106145.83,106528.13,99939.82,100150.73,1693.6104979602442
2024-12-19,100148.6,102796.22,95539.67,97372.21,2463.4903379261973
2024-12-20,97372.2,98132.47,92115.66,97765.0,1000.0
2024-12-21,97762.75,99596.57,96368.0,97230.08,1000.0
2024-12-22,97230.09,97387.98,94182.98,95087.75,2703.17467074435
2024-12-23,95091.15,96430.08,92360.91,94764.56,2767.03018902061
2024-12-24,94767.88,99444.0,93426.25,98594.47,1603.1559029567218
2024-12-25,98594.47,99484.92,97557.48,99346.28,1000.0
2024-12-26,99358.67,99887.0,95083.93,95669.49,2852.9821414397343
2024-12-27,95669.4,97340.47,93234.31,94171.89,1565.036706502239
2024-12-28,94171.7,95534.17,94002.72,95130.82,1496.9879475792955
2024-12-29,95125.59,95170.06,92841.48,93563.35,1242.664631870871
2024-12-30,93563.35,94910.48,91271.19,92620.71,1634.63468829686
2024-12-31,92620.7,96148.94,91887.13,93354.22,1000.0
2025-01-01,93347.59,94960.91,92743.63,94383.59,1922.6568842154036
2025-01-02,94383.59,97776.99,94177.0,96903.19,2878.9476575665117
2025-01-03,96905.48,98969.92,96016.63,98136.51,1849.8950422990247
2025-01-04,98139.85,98761.02,97516.65,98209.85,1000.0
2025-01-05,98209.85,98814.0,97250.0,98345.33,1000.0
2025-01-06,98347.65,102500.0,97900.0,102279.41,2569.1295030898973
2025-01-07,102279.41,102735.99,96105.11,96941.98,2311.951974384483
2025-01-08,96941.98,97254.35,92500.0,95036.63,1746.9380173916054
2025-01-09,95033.18,95363.26,91187.0,92547.44,1765.820862403641
2025-01-10,92547.44,95862.92,92209.25,94701.18,2312.8214306590216
2025-01-11,94701.48,94983.65,93804.05,94565.02,2673.966244882501
2025-01-12,94569.91,95383.84,93670.3,94509.62,1000.0
2025-01-13,94507.24,95900.0,89028.64,94506.45,2857.858118033835
2025-01-14,94507.35,97353.29,94311.36,96534.96,2643.3011593891238
2025-01-15,96534.97,100716.45,96400.0,100510.23,2978.2130985066483
2025-01-16,100504.27,100880.0,97277.58,99981.78,1000.0
2025-01-17,99981.46,105970.0,99937.81,104107.0,1553.1284599212956
2025-01-18,104107.0,104933.15,102233.45,104435.0,1000.0
2025-01-19,104435.01,106314.44,99518.0,101211.13,1874.2827863792284
2025-01-20,101217.78,109358.01,99416.27,102145.43,1000.0
2025-01-21,102145.42,107291.1,100051.0,106159.26,2807.3957264273413
2025-01-22,106159.27,106431.34,103100.0,103667.11,2439.0667056985744
2025-01-23,103659.6,106870.87,101200.01,103926.36,1000.0
2025-01-24,103926.36,107200.0,102751.92,104850.27,1000.0
2025-01-25,104866.13,105294.0,104104.0,104733.56,1000.0
2025-01-26,104729.92,105478.8,102452.24,102563.0,2942.9578046611064
2025-01-27,102565.28,103228.46,97715.03,102062.42,1000.0
2025-01-28,102063.92,103770.85,100213.8,101290.0,1000.0
2025-01-29,101290.01,104829.64,101275.6,103747.25,2242.002423341015
2025-01-30,103747.25,106484.77,103289.74,104742.64,1000.0
2025-01-31,104742.63,106090.0,101506.0,102411.26,2042.6663016581008
2025-02-01,102414.05,102781.65,100250.0,100623.85,1465.5867156346308
2025-02-02,100623.88,101459.84,96179.0,97676.52,2589.706398270665
2025-02-03,97676.53,102599.85,91178.01,101460.2,2288.39248474256
2025-02-04,101460.15,101812.23,96145.76,97795.05,2872.036387062348
2025-02-05,97795.06,99230.49,96161.01,96638.33,5369.741943118761
2025-02-06,96635.62,99182.15,95674.96,96564.62,1000.0
2025-02-07,96575.24,100235.79,95614.96,96537.08,1000.0
2025-02-08,96536.93,96919.05,95682.33,96476.25,1000.0
2025-02-09,96476.24,97342.28,94730.67,96475.82,1000.0
2025-02-10,96481.47,98367.23,95257.2,97444.41,1000.0
2025-02-11,97451.66,98500.0,94831.07,95774.08,1962.621112622984
2025-02-12,95770.95,98119.98,94066.92,97862.53,2701.330155718769
2025-02-13,97864.28,98100.0,95220.0,96625.29,1455.735576987672
2025-02-14,96625.29,98890.11,96268.56,97509.03,1000.0
2025-02-15,97507.94,97997.85,97225.01,97596.94,1000.0
2025-02-16,97596.54,97738.22,96057.68,96119.88,4341.328357268519
2025-02-17,96119.88,97050.64,95200.0,95781.8,1000.0
2025-02-18,95781.8,96730.0,93333.0,95607.4,1000.0
2025-02-19,95612.97,96880.0,95000.01,96632.03,1997.5895207126894
2025-02-20,96632.03,98768.54,96419.07,98347.2,1316.386119679408
2025-02-21,98347.2,99517.52,94721.92,96157.03,9890.39732378353
2025-02-22,96157.03,96982.52,95767.95,96582.12,1000.0
2025-02-23,96578.49,96679.93,95243.91,96265.98,1000.0
2025-02-24,96266.23,96515.41,91300.0,91510.82,2241.7536821938834
2025-02-25,91509.88,92549.99,85836.18,88583.74,1565.770528066445
2025-02-26,88583.17,89305.68,82111.12,84111.78,2094.8189804604226
2025-02-27,84111.77,86993.87,82554.11,84625.19,1000.0
2025-02-28,84627.5,85116.19,78167.81,84297.73,1000.0
2025-03-01,84297.74,86534.96,83772.54,86018.76,1567.6664932805909
2025-03-02,86018.82,95128.88,85003.35,94265.48,2124.735618553605
2025-03-03,94265.47,94415.61,85007.01,86161.1,2398.7956365316622
2025-03-04,86161.09,88977.27,81444.0,87249.96,1770.6024250010166
2025-03-05,87247.93,91000.0,86329.22,90603.73,2452.5766053037337
2025-03-06,90607.73,92817.29,87790.5,89921.85,1000.0
2025-03-07,89915.02,91280.0,84608.27,86756.98,2598.1797006159454
2025-03-08,86753.3,86863.38,85200.0,86206.69,1000.0
2025-03-09,86206.64,86480.0,80000.0,80699.17,2703.789802294974
2025-03-10,80708.21,84033.66,77389.0,78544.71,2927.1082735652376
2025-03-11,78548.18,83600.0,76555.0,82914.51,2246.5910647171017
2025-03-12,82911.81,84442.69,80572.21,83659.43,1000.0
2025-03-13,83659.45,84310.8,79890.0,81073.43,2759.105015841758
2025-03-14,81071.5,85318.61,80771.17,83980.49,2581.324611762186
2025-03-15,83989.86,84690.43,83612.24,84351.46,1000.0
2025-03-16,84351.45,85092.35,81969.44,82562.57,2603.1858775131323
2025-03-17,82562.5,84758.46,82416.98,84011.4,1450.391345995101
2025-03-18,84011.39,84029.67,81125.0,82698.76,1916.7070696540377
2025-03-19,82699.53,87045.45,82535.53,86877.96,2737.400756461192
2025-03-20,86877.97,87492.87,83596.75,84183.42,1829.9656209810294
2025-03-21,84183.41,84809.72,83100.0,84061.96,1000.0
2025-03-22,84061.96,84517.75,83659.69,83852.03,1000.0
2025-03-23,83852.06,86128.99,83804.67,86092.94,1508.449917572074
2025-03-24,86092.95,88804.64,85533.06,87523.62,1984.3693080878645
2025-03-25,87518.09,88584.34,86321.97,87427.88,1000.0
2025-03-26,87432.82,88304.1,85850.0,86926.01,1000.0
2025-03-27,86926.01,87790.12,85784.0,87217.48,1000.0
2025-03-28,87214.07,87498.15,83533.4,84381.8,1539.44166100258
2025-03-29,84381.81,84584.13,81608.99,82616.83,9022.249759000595
2025-03-30,82624.06,83508.98,81538.88,82379.98,1000.0
2025-03-31,82379.98,83920.8,81265.16,82534.32,1000.0
2025-04-01,82534.31,85566.53,82403.32,85170.37,1632.13927606783
2025-04-02,85166.92,88530.0,82283.01,82490.08,2386.606064471559
2025-04-03,82490.1,83953.45,81177.7,83174.33,1000.0
2025-04-04,83178.68,84720.67,81643.54,83860.16,1000.0
2025-04-05,83859.78,84238.35,82346.61,83498.25,1000.0
2025-04-06,83505.88,83773.58,77058.99,78370.75,2458.0658726443116
2025-04-07,78370.15,81223.67,74420.69,79140.01,1000.0
2025-04-08,79140.02,80849.98,76167.35,76251.64,2768.939048134519
2025-04-09,76258.8,83583.35,74553.01,82594.75,2701.968397283209
2025-04-10,82593.15,82730.93,78387.24,79552.34,1786.567740982943
2025-04-11,79552.34,84299.0,78919.94,83380.47,1799.4720287720013
2025-04-12,83379.64,85909.97,82765.26,85271.01,2516.1520266694506
2025-04-13,85271.02,86092.99,83010.0,83733.07,1224.4335825197907
2025-04-14,83733.07,85818.06,83655.27,84590.36,1261.621357096985
2025-04-15,84590.36,86491.4,83592.77,83629.78,1857.270689188651
2025-04-16,83622.52,85526.4,83088.02,84028.72,1000.0
2025-04-17,84028.71,85494.94,83711.69,84961.97,1917.5025934639582
2025-04-18,84961.97,85150.94,84287.06,84466.47,1000.0
2025-04-19,84466.47,85625.0,84353.45,85074.99,1000.0
2025-04-20,85074.59,85319.21,83972.82,85177.34,1000.0
2025-04-21,85177.33,88575.62,85135.98,87522.07,2595.654441530537
2025-04-22,87513.53,93952.62,87077.17,93489.1,2009.514507818503
2025-04-23,93486.57,94686.0,91902.19,93740.92,1000.0
2025-04-24,93740.93,94061.02,91685.18,94021.96,1000.0
2025-04-25,94021.97,95976.34,92880.01,94708.79,1000.0
2025-04-26,94707.79,95273.52,93903.01,94666.64,1000.0
2025-04-27,94666.64,95351.11,93654.77,93780.57,3485.140221484912
2025-04-28,93780.56,95652.66,92829.44,95042.57,1464.7295085426997
2025-04-29,95042.56,95499.0,93761.26,94271.09,1000.0
2025-04-30,94271.08,95263.74,92911.88,94182.54,1000.0
2025-05-01,94182.55,97546.99,94136.79,96524.98,2666.0596938158233
2025-05-02,96524.98,97948.56,96369.69,96929.81,1000.0
2025-05-03,96929.81,96974.78,95765.13,95861.33,1787.292240851535
2025-05-04,95865.47,96312.51,94151.67,94272.55,1210.1818253519364
2025-05-05,94272.54,95218.82,93500.01,94733.99,1000.0
2025-05-06,94733.99,96916.25,93363.28,96839.17,2802.9408982192977
2025-05-07,96843.84,97738.05,95800.0,97058.32,1000.0
2025-05-08,97058.33,104176.05,96888.25,103253.49,2261.4899946768464
2025-05-09,103252.2,104352.6,102330.76,102986.96,1000.0
2025-05-10,102986.94,104997.0,102831.41,104821.19,1916.1177271773822
2025-05-11,104817.83,104980.89,103360.22,104137.62,1000.0
2025-05-12,104137.58,105787.37,100703.71,102800.21,1688.2462252320768
2025-05-13,102800.22,105038.53,101447.78,104131.06,1676.4405609859887
2025-05-14,104131.2,104373.0,102603.27,103545.38,1000.0
2025-05-15,103540.91,104200.0,101400.01,103786.43,1000.0
2025-05-16,103786.4,104616.71,103125.51,103500.03,1000.0
2025-05-17,103500.03,103741.98,102612.0,103161.07,1000.0
2025-05-18,103162.53,106692.97,103130.95,106473.46,2249.9752974072526
2025-05-19,106488.77,107137.68,102105.0,105616.18,1000.0
2025-05-20,105616.21,107355.0,104209.18,106883.24,1822.06002163124
2025-05-21,106883.24,110788.98,106128.14,109699.54,1720.1906391554444
2025-05-22,109697.19,112000.0,109217.23,111722.53,1606.0306600736606
2025-05-23,111722.54,111824.07,106800.01,107329.61,2352.5441382713907
