ts,symbol,equity
2025-02-15 00:00:00+00:00,BTCUSD_4H,10000.0
2025-02-16 00:00:00+00:00,BTCUSD_4H,10000.0
2025-02-17 00:00:00+00:00,BTCUSD_4H,9999.137448038187
2025-02-18 00:00:00+00:00,BTCUSD_4H,9998.671381089347
2025-02-19 00:00:00+00:00,BTCUSD_4H,9998.293016490838
2025-02-20 00:00:00+00:00,BTCUSD_4H,9972.065287802925
2025-02-21 00:00:00+00:00,BTCUSD_4H,9951.473270956045
2025-02-22 00:00:00+00:00,BTCUSD_4H,9997.871127511153
2025-02-23 00:00:00+00:00,BTCUSD_4H,9997.464480150387
2025-02-24 00:00:00+00:00,BTCUSD_4H,9997.045975457499
2025-02-25 00:00:00+00:00,BTCUSD_4H,9996.799298921951
2025-02-26 00:00:00+00:00,BTCUSD_4H,9996.560716471993
2025-02-27 00:00:00+00:00,BTCUSD_4H,9996.352188315568
2025-02-28 00:00:00+00:00,BTCUSD_4H,9996.205858405898
2025-03-01 00:00:00+00:00,BTCUSD_4H,9995.99716037806
2025-03-02 00:00:00+00:00,BTCUSD_4H,9995.787715199038
2025-03-03 00:00:00+00:00,BTCUSD_4H,9995.610852251011
2025-03-04 00:00:00+00:00,BTCUSD_4H,9995.536316598464
2025-03-05 00:00:00+00:00,BTCUSD_4H,9995.38482447074
2025-03-06 00:00:00+00:00,BTCUSD_4H,9995.218632114393
2025-03-07 00:00:00+00:00,BTCUSD_4H,9995.114509646863
2025-03-08 00:00:00+00:00,BTCUSD_4H,9994.983204601034
2025-03-09 00:00:00+00:00,BTCUSD_4H,9994.84447054427
2025-03-10 00:00:00+00:00,BTCUSD_4H,9994.746193157574
2025-03-11 00:00:00+00:00,BTCUSD_4H,9994.641057227305
2025-03-12 00:00:00+00:00,BTCUSD_4H,9994.504074024593
2025-03-13 00:00:00+00:00,BTCUSD_4H,9994.35880490217
2025-03-14 00:00:00+00:00,BTCUSD_4H,9994.219162829148
2025-03-15 00:00:00+00:00,BTCUSD_4H,9994.052141541355
2025-03-16 00:00:00+00:00,BTCUSD_4H,9993.901022604836
2025-03-17 00:00:00+00:00,BTCUSD_4H,9993.715465470863
2025-03-18 00:00:00+00:00,BTCUSD_4H,9993.491975096824
2025-03-19 00:00:00+00:00,BTCUSD_4H,9994.391525134975
2025-03-20 00:00:00+00:00,BTCUSD_4H,9963.240000509913
2025-03-21 00:00:00+00:00,BTCUSD_4H,9993.187085320484
2025-03-22 00:00:00+00:00,BTCUSD_4H,9992.908682247435
2025-03-23 00:00:00+00:00,BTCUSD_4H,9992.8568642623
2025-03-24 00:00:00+00:00,BTCUSD_4H,9959.951298552638
2025-03-25 00:00:00+00:00,BTCUSD_4H,9959.874716723778
2025-03-26 00:00:00+00:00,BTCUSD_4H,9950.708229668253
2025-03-27 00:00:00+00:00,BTCUSD_4H,9943.37140417626
2025-03-28 00:00:00+00:00,BTCUSD_4H,9956.40205285809
2025-03-29 00:00:00+00:00,BTCUSD_4H,9992.34921624155
2025-03-30 00:00:00+00:00,BTCUSD_4H,9992.063282606436
2025-03-31 00:00:00+00:00,BTCUSD_4H,9991.73049608927
2025-04-01 00:00:00+00:00,BTCUSD_4H,9962.94280724338
2025-04-02 00:00:00+00:00,BTCUSD_4H,9930.598793956768
2025-04-03 00:00:00+00:00,BTCUSD_4H,9991.451452827347
2025-04-04 00:00:00+00:00,BTCUSD_4H,9991.138956995754
2025-04-05 00:00:00+00:00,BTCUSD_4H,9990.851694063153
2025-04-06 00:00:00+00:00,BTCUSD_4H,9990.566427898768
2025-04-07 00:00:00+00:00,BTCUSD_4H,9990.40402503871
2025-04-08 00:00:00+00:00,BTCUSD_4H,9990.201169107102
2025-04-09 00:00:00+00:00,BTCUSD_4H,9990.055047734986
2025-04-10 00:00:00+00:00,BTCUSD_4H,9989.866835293498
2025-04-11 00:00:00+00:00,BTCUSD_4H,9989.694410982169
2025-04-12 00:00:00+00:00,BTCUSD_4H,9964.29663538551
2025-04-13 00:00:00+00:00,BTCUSD_4H,9935.26447806676
2025-04-14 00:00:00+00:00,BTCUSD_4H,9945.438028931221
2025-04-15 00:00:00+00:00,BTCUSD_4H,9935.710223079139
2025-04-16 00:00:00+00:00,BTCUSD_4H,9955.661802921417
2025-04-17 00:00:00+00:00,BTCUSD_4H,9951.88963257673
2025-04-18 00:00:00+00:00,BTCUSD_4H,9941.915201634287
2025-04-19 00:00:00+00:00,BTCUSD_4H,9941.550640827501
2025-04-20 00:00:00+00:00,BTCUSD_4H,9938.189827425575
2025-04-21 00:00:00+00:00,BTCUSD_4H,9914.00756964369
2025-04-22 00:00:00+00:00,BTCUSD_4H,9902.61968268506
2025-04-23 00:00:00+00:00,BTCUSD_4H,9843.291045171776
